Larva,Number of Turns,Number of Straight Runs,Total Time,Run Time,Speeds,Angles,Runs,Expected Runs,Z-value,P-value
Larva 1,92,508,[13909.88808291],"[array([59.79184923]), array([14.79029561]), array([71.56165416]), array([-27.47001786]), array([11.06136548]), array([-21.57989693]), array([80.174684]), array([38.46446303]), array([-31.1040118]), array([16.10749562]), array([14.95334762]), array([26.12122927]), array([5.30254485]), array([12.37190813]), array([-11.4874498]), array([19.37907328]), array([59.66881072]), array([-2.83099317]), array([19.79091847]), array([12.35733072]), array([11.37635017]), array([41.81514812]), array([32.62896002]), array([18.12549396]), array([22.73250032]), array([3.05972012]), array([20.2337412]), array([17.01256626]), array([56.55221918]), array([43.87801735]), array([45.47414529]), array([-20.08148196]), array([12.03769979]), array([47.83501682]), array([28.59899795]), array([66.15522034]), array([44.99430165]), array([57.71108066]), array([29.2898151]), array([-12.68687106]), array([29.48388272]), array([53.52145589]), array([-0.94303058]), array([-10.22875919]), array([59.64725989]), array([35.27926962]), array([41.74656059]), array([84.14131797]), array([24.14825677]), array([-3.51929851]), array([21.95347674]), array([17.22229524]), array([59.17246188]), array([-9.98688457]), array([28.34055545]), array([-15.74260024]), array([52.59652012]), array([-29.62339597]), array([-0.18700132]), array([-1.37146311]), array([2.26046638]), array([10.82579348]), array([17.5999815]), array([19.06321592]), array([12.29097493]), array([18.63936336]), array([17.05089077]), array([26.23101122]), array([25.08877603]), array([16.21640266]), array([27.88610024]), array([-4.54769834]), array([19.96168402]), array([-7.21233986]), array([8.56617545]), array([4.13655875]), array([18.90493195]), array([21.2491232]), array([-26.17982307]), array([46.84613579]), array([16.08675061]), array([3.32021468]), array([31.112624]), array([58.71914441]), array([29.29487346]), array([34.43876948]), array([-11.71904776]), array([15.44525103]), array([-8.1489655]), array([-8.78733473]), array([16.52358847]), array([39.71091786]), array([13.7927764]), array([118.98678645]), array([22.89877419]), array([57.3462046]), array([44.49669758]), array([-10.74472245]), array([-27.73782673]), array([-15.37467678]), array([62.62892728]), array([89.20883731]), array([9.08573249]), array([47.90485954]), array([-12.53275261]), array([27.03693939]), array([26.63712076]), array([28.34080747]), array([-14.13559573]), array([-43.45204554]), array([-7.85092485]), array([20.04242508]), array([19.48173514]), array([59.72213416]), array([23.76488131]), array([28.43098322]), array([32.99308129]), array([6.16308125]), array([49.69139864]), array([20.85748591]), array([26.90267797]), array([22.92936436]), array([-20.96815448]), array([76.43950449]), array([4.94281354]), array([23.62040818]), array([99.58071967]), array([7.83179261]), array([26.94848566]), array([-9.17960727]), array([6.77834974]), array([19.69101013]), array([81.57283625]), array([17.45371603]), array([17.67967027]), array([56.54973442]), array([58.25164372]), array([66.00992354]), array([67.31158505]), array([64.35808504]), array([31.84279622]), array([-24.98980538]), array([174.04206983]), array([8.79686266]), array([30.0071098]), array([-14.75158564]), array([-28.52869938]), array([-7.05284904]), array([33.39724619]), array([28.84011737]), array([8.94465472]), array([32.8350258]), array([46.04469981]), array([-4.16167146]), array([3.19313736]), array([7.47354555]), array([74.48831362]), array([23.57478442]), array([74.40209952]), array([-15.15680691]), array([-17.78295191]), array([-12.69193958]), array([91.47658374]), array([11.99665831]), array([6.26213738]), array([-6.7593994]), array([32.77017002]), array([7.06942765]), array([15.27484786]), array([61.4319981]), array([8.46158471]), array([126.21873784]), array([5.01103102]), array([2.3615934]), array([39.08063683]), array([61.49963018]), array([28.05418298]), array([-3.42405747]), array([70.93851103]), array([24.63248418]), array([-8.15481491]), array([4.89477381]), array([34.04023476]), array([21.92641458]), array([92.7039824]), array([-0.02210079]), array([27.24216394]), array([50.7748189]), array([33.93790139]), array([38.18214051]), array([29.09981402]), array([38.64392041]), array([19.72859314]), array([5.63101228]), array([6.54163166]), array([17.03120769]), array([12.64878759]), array([47.03872835]), array([16.09537089]), array([53.82472765]), array([50.02431516]), array([-11.08439407]), array([29.87788058]), array([7.31442334]), array([37.84119796]), array([22.56817017]), array([42.15696803]), array([34.25739575]), array([28.78666226]), array([3.53947384]), array([100.95352223]), array([53.60187596]), array([32.97858813]), array([26.78254106]), array([22.04752372]), array([7.80540413]), array([63.1490187]), array([-39.79342019]), array([-22.99437026]), array([66.17378597]), array([-41.69219823]), array([44.63019548]), array([10.61160798]), array([32.70004324]), array([13.04846842]), array([50.45891142]), array([113.43773941]), array([18.30039327]), array([29.74447849]), array([15.49518927]), array([49.08527434]), array([15.91606823]), array([9.20300733]), array([13.77186537]), array([-2.5106561]), array([45.38435376]), array([26.8975832]), array([42.6470913]), array([46.21512514]), array([18.61351722]), array([43.47121179]), array([33.68940156]), array([45.07251382]), array([124.03292073]), array([-0.78659293]), array([-4.75615753]), array([9.5557121]), array([33.23970437]), array([10.78702402]), array([20.83440781]), array([22.79601272]), array([10.8106782]), array([43.15512533]), array([-27.70590915]), array([61.56025632]), array([18.73702588]), array([67.50184983]), array([14.38194995]), array([58.69286167]), array([34.61593534]), array([25.04095009]), array([-0.26082506]), array([30.96883771]), array([-8.68162424]), array([95.74521736]), array([83.11788924]), array([16.69416107]), array([25.79736459]), array([36.86653924]), array([24.40192746]), array([64.86802696]), array([10.91734819]), array([11.81580233]), array([-9.45266862]), array([-0.72914739]), array([48.48338109]), array([26.87297697]), array([-0.40138731]), array([1.33166213]), array([13.30646677]), array([193.32093906]), array([15.13245383]), array([6.03765409]), array([29.91424119]), array([81.76577727]), array([13.96626317]), array([17.00846387]), array([3.49476789]), array([-13.02977917]), array([36.46892669]), array([54.60519274]), array([-4.3618771]), array([-11.69027876]), array([36.54506227]), array([-11.71651775]), array([53.84748431]), array([73.55952426]), array([-17.15345531]), array([28.73330469]), array([6.55294649]), array([35.29433893]), array([28.08069133]), array([50.80974085]), array([10.93954872]), array([12.36637177]), array([53.65685472]), array([40.74339576]), array([-28.00235189]), array([0.97301073]), array([15.86793166]), array([14.24239778]), array([15.65469133]), array([52.02749238]), array([1.53554356]), array([-6.15123957]), array([-5.53985738]), array([-9.68271332]), array([19.24624726]), array([-15.84884328]), array([-1.91562354]), array([17.66718455]), array([-1.8876474]), array([25.8148174]), array([77.33878465]), array([-18.18493452]), array([32.98028017]), array([9.32055812]), array([17.02933613]), array([13.89632268]), array([-13.87117531]), array([-23.18704372]), array([67.75116057]), array([1.47574482]), array([5.70547164]), array([12.42062943]), array([17.91401587]), array([3.96973381]), array([35.87402132]), array([-17.62526674]), array([16.16232071]), array([-13.01631319]), array([7.04636795]), array([11.43064988]), array([-7.8914046]), array([-8.01700565]), array([6.08482604]), array([-12.4011344]), array([-6.19677827]), array([9.13944745]), array([-0.72771343]), array([45.74179833]), array([12.89023575]), array([14.2700397]), array([-8.22661806]), array([77.87910557]), array([20.06355433]), array([36.96736693]), array([49.9605274]), array([28.86621753]), array([36.87295374]), array([-1.75306729]), array([12.43410349]), array([10.80266367]), array([36.73149387]), array([50.46449462]), array([-22.52277905]), array([59.73946766]), array([56.53537884]), array([89.20568271]), array([-0.23465994]), array([144.71516683]), array([-7.49772314]), array([7.05531069]), array([36.87109636]), array([11.83469109]), array([36.78359494]), array([27.87912886]), array([10.28419982]), array([13.72079562]), array([33.37949906]), array([-23.44865464]), array([-32.60256347]), array([10.22193994]), array([31.48049186]), array([4.39757086]), array([10.62219704]), array([38.31877123]), array([-4.17468306]), array([81.89272564]), array([-11.14788212]), array([-31.56985267]), array([61.32630872]), array([37.75463674]), array([-2.65457419]), array([-21.46717624]), array([55.35438819]), array([14.80054366]), array([4.36473529]), array([30.48264506]), array([29.58896309]), array([17.52196339]), array([43.81325379]), array([19.89198954]), array([31.13746419]), array([35.7932667]), array([4.60205884]), array([-3.68139624]), array([-12.07708717]), array([26.62719046]), array([20.84863165]), array([17.12366424]), array([66.23412395]), array([8.01785214]), array([-15.25344312]), array([30.92015583]), array([40.65619835]), array([-22.79668731]), array([29.68213276]), array([20.62614815]), array([-23.44191274]), array([46.93600222]), array([17.71685092]), array([42.07614617]), array([-4.24667227]), array([118.74442133]), array([36.11778185]), array([38.68653415]), array([1.64748134]), array([-10.72981114]), array([-1.2691636]), array([5.98445779]), array([36.57842127]), array([28.57290522]), array([4.42006799]), array([52.22657785]), array([64.73194707]), array([-10.38589845]), array([1.37606426]), array([22.29446818]), array([32.96166267]), array([55.01495381]), array([12.64430127]), array([39.35431401]), array([31.90492337]), array([-38.34829426]), array([27.89228699]), array([81.19207687]), array([-0.03710462]), array([13.86266923]), array([59.00738142]), array([13.98012351]), array([3.14696479]), array([26.06880152]), array([37.55812674]), array([30.83892518]), array([59.48548472]), array([88.65191341]), array([75.2507983]), array([-8.58384599]), array([66.02948955]), array([32.19269789]), array([-4.54512255]), array([-14.68376076]), array([47.47242235]), array([41.84335657]), array([45.74275885]), array([52.87901088]), array([3.02410455]), array([-3.72763609]), array([9.14867439]), array([38.97335702]), array([-11.31708816]), array([68.06250031]), array([27.23195397]), array([21.50134386]), array([27.28417006]), array([45.20224799]), array([23.9069075]), array([40.25915618]), array([19.08773649]), array([-15.98441089]), array([9.59430303]), array([2.35388322]), array([-22.28935799]), array([-41.22375903]), array([-6.30230224]), array([19.19764211]), array([-5.66705516]), array([40.81624213]), array([0.73149876]), array([-4.23355874]), array([85.42413387]), array([61.73526854]), array([32.82877378]), array([-10.09530385]), array([13.75406988]), array([56.90280516]), array([11.83984789]), array([4.06938052]), array([-28.75647225]), array([27.603744]), array([-16.59005818]), array([-35.05355151]), array([20.0063586]), array([-7.26007528]), array([15.33069503]), array([35.81702653]), array([-14.45538211]), array([37.64451283]), array([23.09950292]), array([39.42905681]), array([32.81365446]), array([-19.07579531]), array([56.26789119]), array([16.93588394]), array([27.87711661]), array([27.9379487]), array([-11.15458097]), array([25.77054833]), array([37.50650072]), array([40.80495237]), array([16.23574803]), array([18.66756591]), array([7.70285626]), array([-2.86490443]), array([85.4551328]), array([12.32179851]), array([34.62007232]), array([8.33406177]), array([-0.32528435]), array([47.92390314]), array([-12.91022632]), array([39.95707759]), array([44.49770484]), array([-9.54913648]), array([38.45257083]), array([29.89632458]), array([9.14642411]), array([48.75690395]), array([-5.3278044]), array([39.56510915]), array([9.73708082]), array([35.45289953]), array([22.49508792]), array([2.7577383]), array([55.08328822]), array([80.96326421]), array([25.9015524]), array([7.1332287]), array([107.46977711]), array([-2.14816087]), array([15.53643893]), array([9.49965705]), array([-8.77883961]), array([-0.56991682]), array([43.62282437]), array([58.68375245]), array([-1.47531678]), array([-10.60173367]), array([60.11261597]), array([-28.75382308]), array([-0.52084848]), array([-14.28637352]), array([-10.51574764]), array([40.36395765]), array([18.53804765]), array([56.67201771]), array([40.16336464]), array([26.90060296]), array([-18.35985206]), array([61.67456841]), array([12.60585957]), array([17.11211106]), array([27.03099853]), array([30.98574272]), array([36.85064401]), array([80.91796819]), array([35.60608995]), array([-2.03986742]), array([49.18512803]), array([41.21202371]), array([29.18793623]), array([94.84800998]), array([26.83433772]), array([17.76377638]), array([-4.15174634]), array([30.09897979]), array([-26.08750918]), array([45.18512939]), array([25.02590557]), array([6.39204731]), array([43.65835924]), array([36.44581231]), array([5.09301078]), array([1.83534276]), array([57.1247249]), array([-1.91372014]), array([4.91861116]), array([18.60602889]), array([22.24461029])]","[2.7939300082721896, 2.698644460877771, 2.61210241050862, 3.163592138304641, 3.7627698988421012, 1.624841086541885, 3.200149633602929, 2.1999509647835156, 2.399295992638998, 2.41753910437433, 2.3099884063623746, 3.26712835270087, 3.1268333729814164, 4.296519761871634, 1.93564721643714, 3.9281947936337307, 1.9569774350115245, 4.288942266407375, 1.1620868733839065, 3.1183703268554295, 3.0298496435240674, 2.916514913485507, 3.099434962008395, 2.47940770270761, 3.0601108953860185, 2.8241197276302237, 3.5586386886556767, 2.630662354312699, 2.655511350495982, 2.0046038099425574, 3.2852097407726513, 2.6290916415670638, 2.410363990920733, 1.9594864448532405, 2.593062841221358, 2.0425282907229936, 2.5703654471933755, 2.6839403076573545, 1.974954617643434, 3.5099873467498175, 3.953683690095411, 2.1838635359410237, 3.662990169160972, 3.187728825907072, 3.332317634031993, 2.583771146477823, 3.0105337317866363, 3.544203639580207, 2.391173129700177, 3.4240411249249965, 3.3501412546847655, 2.805029934488008, 3.461474750694078, 2.8485471324020453, 3.8880504149034474, 3.8823505523873836, 4.192231907038078, 2.797443881613766, 3.339985917299741, 1.4954148487792298, 2.3717324156441477, 2.913329480371694, 3.0334557981338284, 2.882312514770904, 3.220831330684194, 2.989166008043114, 2.732385983078795, 3.7553147822920043, 2.040213202445061, 3.1529844658434762, 2.7388434516397706, 2.7054387919866647, 3.021454675197572, 1.5040648565458823, 2.448030793937379, 3.372698545442706, 3.0092037538497105, 2.77967290952425, 2.32474176510148, 2.5602809799493778, 2.762355046207487, 2.1880569086947905, 3.085258585843042, 2.4251070997508895, 4.390203009231971, 3.2781298487126898, 5.414964264477108, 3.618767215910483, 3.3663064206618643, 2.689125379733181, 2.5461154320156925, 4.354896795207349, 3.1713461115373662, 2.8429190850665558, 1.8437342317853942, 4.119736461834192, 3.9069107149390194, 2.3006418523962147, 4.579765183531095, 2.195646493628505, 1.8900113766504951, 2.417287561573305, 3.8074689271655595, 2.0893606241055163, 3.3971483407055723, 1.5289286332850283, 2.920410695482918, 4.102442054358229, 2.660023270926015, 2.3195497307661137, 2.6680214469905423, 1.6770524295529023, 3.0437892253701677, 2.6422248985545576, 3.479069368398741, 4.289864612428297, 2.1561769328052183, 2.949779699874241, 2.114780218684313, 3.4712412629473732, 4.097353075464666, 2.2588735777084725, 2.583855458757089, 3.7939535088725806, 3.524831659833995, 2.9760883860571834, 2.3340347371873964, 3.6882341780990893, 2.72485277502943, 3.702292994320603, 3.081852288708592, 1.3066810967675033, 3.6504550877400104, 2.831520207596644, 3.044953508326387, 3.3142804147274703, 2.3666303551967673, 2.7861881224032587, 3.1359228272389172, 3.4610737919959678, 3.5386601643242632, 4.148055301959595, 4.470833566481764, 3.8922669925737865, 2.737151950649672, 2.5159471629826466, 2.831767757509887, 2.3118780686036686, 1.2546071468817843, 2.739533512164013, 2.843791988624757, 3.9050099963152447, 3.022161361673166, 3.078123891967014, 2.772524337022134, 2.036553298698651, 2.8050787144378715, 3.0270764945372606, 3.7728267250463823, 1.8866330861000455, 2.043115699781768, 3.9087466937298845, 3.0204704239906834, 1.648605518372553, 2.5124166273041153, 2.473903459900817, 2.366541822805111, 2.985237640240281, 1.5740210597236701, 3.2949333352501773, 1.7661603664187564, 3.59607345831637, 1.633981768899811, 3.117990406774435, 2.649502332777317, 2.9215041818186225, 3.6113160949904377, 3.635067183069022, 2.2770147967837726, 2.397327808091796, 3.688938557394676, 2.982757125162066, 3.265457699055873, 2.9137910867164556, 2.5829952824299194, 2.5140428782693602, 2.597029720873378, 2.7558426933466613, 2.638576019777234, 1.8167037367191667, 3.509012428621858, 1.373107857082557, 2.4031593086735756, 1.9255913668162081, 3.665346698349685, 4.047800926506708, 2.2957618639485036, 1.9536699889409905, 4.039414658407743, 2.103690433910097, 4.4951795205598, 3.5954778529571163, 1.8578625926444978, 2.272340019821695, 3.2019772848253716, 2.4435302988849954, 2.586626690546512, 3.9296968525433185, 3.719363735938879, 3.078429678351158, 3.4457182967972426, 2.459032564367466, 3.2220012348389693, 3.101659139550406, 2.313925259582449, 2.53911740546354, 2.840359489800498, 3.1479911556149265, 4.106894294239325, 4.1118100154701205, 3.9831005141479814, 3.3729564096161515, 3.3844368869803994, 2.815811082988138, 3.5825036721769328, 3.2066468082725796, 2.9534862766443726, 2.7826912066372036, 1.843750811705906, 2.5834377954981447, 2.8550848526905823, 2.59544592291843, 3.4093255782676564, 3.131610584296164, 1.9127530307946419, 3.553545891121386, 3.4266085809879714, 3.474326640856801, 2.4764655510870774, 3.9021884804388147, 4.034567024134791, 3.762620143048016, 1.7747984683474904, 2.1463178599080135, 2.6990315301360743, 2.751427891712227, 2.3283150158183954, 3.7330332877979417, 2.9690261397152793, 3.473592782849436, 2.9691517010004724, 1.6232173824071376, 3.203338642574012, 2.4329614635737022, 4.208209948561992, 2.5195553079521775, 2.44224647132799, 3.7291762293562662, 1.4891849227890845, 1.327675886729965, 3.480287648429097, 3.1569173949069933, 3.187256302450645, 3.118255141031076, 3.8223803961884704, 2.06833418391323, 2.3540528930151887, 3.171325712073146, 3.107358973373148, 3.1667836816882553, 3.0479256195429167, 2.2180128085752733, 2.0705913529709967, 2.573275471693622, 2.662533339817707, 4.345024585298038, 3.441487047912715, 1.9305318634685817, 3.296848567369734, 3.626047556018535, 1.9070978340734013, 3.718909749942047, 1.547099354105828, 3.0946952090582105, 3.935550131524641, 2.45368697787573, 3.1362237069772907, 2.407670561604488, 2.4763246204901135, 2.357261911170042, 2.257167533543723, 3.3292270338902794, 3.182175927711699, 2.761361464939541, 3.269251814997939, 3.2666722711183733, 2.182451846912354, 2.442982856271306, 3.75078494262192, 2.8201564022396504, 2.6598290608319135, 2.967035355235917, 3.235873872155149, 3.5284303133332076, 3.712605309219644, 3.120039497495376, 3.1628993009743933, 2.8044084413795844, 3.121944267072232, 2.813142233800032, 2.8912037798154704, 2.8592393681673123, 1.2878258389888197, 3.097863296172026, 3.253338933494742, 3.848943624601182, 2.8709781217076515, 3.1595993368690936, 2.459417913518629, 3.6814336546780213, 2.035926850243195, 3.373086455024096, 2.9822489682032947, 2.965277286315414, 2.4463559868941647, 4.127660536909001, 2.846233633723376, 3.760023225560996, 3.931480645606576, 2.822164611734757, 4.2138314048221055, 2.6120549592823217, 2.8292181737326834, 3.4213197502972603, 3.4411258736588706, 2.5588423780158083, 3.0230491926021172, 2.806737529989862, 2.8018853937459878, 2.090446575970145, 2.676395000592214, 3.0631987397990406, 1.5245003410374884, 2.9198917110308718, 2.4027174947362178, 1.7326085009659284, 2.1869573858677005, 3.41552940860417, 2.5475824681278056, 2.2037497156692947, 2.7044170231696985, 2.274893599888223, 2.840001084788191, 3.4891377640314953, 2.8398060733344375, 2.2833534229914974, 3.152189445041483, 1.4911016991715516, 3.0819715973075335, 4.081880420952784, 4.079101277217533, 2.753842375247212, 3.1843760939626415, 2.4704529615014903, 3.0536985046993568, 2.35511739605289, 3.8776199065852492, 4.043519986510861, 2.524257026167404, 1.1050226854614364, 3.7197130178417073, 2.7829664062694213, 2.4667680162959975, 3.960445036436936, 2.990815220284832, 3.704736402706783, 1.8512653811664437, 2.7661752717178296, 3.1197500373334464, 1.773439174657927, 2.234568324264935, 3.450500452160199, 3.565676478576359, 2.721955995198609, 3.1726654261855947, 3.2420161602753943, 2.437497365073046, 1.1827345561235842, 2.756002511734997, 3.4247504110437563, 3.060706935007929, 2.7056308723318505, 2.3950004350416862, 2.53068049073991, 3.925830424522421, 2.2475881141813128, 3.9423156088658224, 2.1138562677553274, 4.162545850817059, 1.9256963513330192, 3.1893325360772717, 3.6273931195106597, 2.4979330278425684, 3.8516239782938935, 2.2267840169319943, 3.301865978093858, 2.3488463149217513, 1.9961832405369584, 2.4359707630955847, 3.195218041173749, 3.933505921583703, 2.9055005628445696, 2.580285419266149, 3.589901304576064, 3.211002584572942, 3.2133035537342085, 2.3666873185582746, 2.4862426760871585, 2.3233730686359433, 2.2151733991960634, 2.433763143775418, 3.4475482097767935, 2.2851825244164465, 2.3024753682801564, 2.876844800872702, 1.5472852742393737, 2.4660920486523814, 3.1334875926310115, 2.070989694364596, 2.133901783683598, 2.9176402934075636, 2.878547406148206, 1.8224992684778103, 3.2744737725316075, 3.0892472928337993, 3.7437327191204557, 3.1307552340300364, 2.9271015336799278, 3.263435463082517, 3.6958844725051057, 2.1246899708617333, 2.8412970451193598, 2.754130322669466, 3.794999893491034, 2.539839245537041, 2.1233235763468064, 2.5193050111244277, 3.044257170258001, 2.8185527571246327, 3.3316980663131828, 3.6142792697471364, 1.7683660198956173, 3.2599352741218555, 1.8816690894415198, 3.727256609852766, 3.4296977671629705, 3.407577578340694, 4.1635792459279255, 1.1642817930543334, 3.4700960404998855, 3.42098106013698, 2.9569655631712517, 2.546884528893247, 1.980030344052241, 4.246912063861166, 2.2913741556651193, 3.069838984876802, 2.5216394938388507, 3.463445294300314, 1.6743099377079929, 2.8258864482342925, 1.9290788787480746, 2.8339930411273686, 2.8736715083471256, 4.626955246939621, 3.7133984654812338, 2.673137426680683, 2.7534441694718015, 1.419920593654775, 2.7578883214478243, 3.591915672806089, 2.1719759762460926, 2.612628525372974, 2.1087367073020133, 2.5150788202179926, 2.459355264043389, 2.9085827321095743, 3.1653632209559626, 2.907008362694261, 2.8030506545961473, 2.573851346379629, 4.33653988095557, 3.2540400685062396, 3.2343395256256904, 3.3801775583155544, 3.8303898005032924, 1.9670776856084933, 3.521924423736657, 3.929143218909127, 2.5847145553627744, 3.268491974081682, 1.8548513416638461, 1.080238684794665, 3.7588759137818144, 4.302533080075662, 3.786245713665857, 2.878122330633028, 2.9865034031552384, 2.6449448094056938, 3.5280832982008157, 2.3886011398453237, 2.1870582949012745, 2.9673415227259636, 1.028063783586444, 1.826051549474605, 3.7230229495698124, 2.903086117647818, 1.8548868881912006, 2.6862380973792543, 3.963668672803309, 2.5457446831242723, 2.3513635402068505, 3.9336405259342975, 2.535409229597061, 2.26776209522609, 2.878003063568496, 2.4951151785272447, 3.0458692795682976, 2.4428675844065144, 3.1805806588489807, 3.57612262001766, 2.775420425892514, 2.331237614858323, 2.918250334413005, 2.0464526167064, 2.705927127325795, 4.204353019655487, 2.755175228798312, 4.38381103102711, 2.515765445818196, 2.696689102756007, 2.5017302922901323, 2.9855903598941147, 2.832285900809011, 2.504275163940313, 3.3102085857567576, 3.373065912905872, 3.365416924226679, 1.5875778929625302, 1.1860700870623033, 1.4221600095623843, 2.214824160971894, 2.234044744559706, 2.251235742736642, 2.3857383007564046, 1.878705356354055, 1.5270826805035935, 2.9191613964102676, 1.119616946753254, 2.3253598076395243, 3.797640824840751, 2.866075230941114, 2.6695345810804483, 2.717707343271401, 1.5289032095352357, 2.239756120230807, 2.191782371757986, 3.5841226254252714, 3.806472680539997, 2.520730651214774, 2.412968431444999, 3.351608304575254, 3.3438181836088683, 3.3791593015684316, 3.538002011562776, 1.8935218208651803, 3.0954037044467975, 2.540678004003971, 2.3219494756383092, 3.7212517610227884, 2.825433263804568, 2.836449935282514, 2.374166712420275, 2.0573790841133164, 3.232899884711812, 1.5509016983810036, 2.767548199828339, 3.2729311511802472, 4.006323791988218, 3.0260676695651703, 2.205348143698337, 2.4564358868528786, 1.9070319301282637, 2.8702252623065205, 2.362136350287583, 3.603585628575183, 2.7296660435264455, 2.387194219312189, 3.8471678178785345, 4.24535098704237]","[42.32091647342554, 90.88753467169272, 110.33581719386977, 76.52888899447069, 113.5722202635038, 76.52638494815476, 44.184842904363634, 65.06726313296943, 100.69899404883407, 100.66522639701944, 86.78257422766394, 135.93359409384863, 121.56162591863361, 81.2031073044431, 74.02790573635193, 97.27979038486276, 171.147965893192, 91.63318293149868, 69.9911843963552, 57.60679324690308, 91.99447799615682, 73.2543705021656, 91.66293989905485, 129.42267459797438, 87.50058043868778, 75.59252091256742, 69.38231317567849, 65.14968307890096, 14.701700271690825, 126.56490755749576, 16.650901453167585, 37.47567181055702, 94.18410983769223, 54.77729715023771, 49.57280862850729, 77.87702221035774, 112.00927418803593, 69.00509628228455, 38.34134363297959, 16.398901712427964, 98.23939676798562, 95.65731302421237, 84.56578774883698, 77.7988281892383, 101.5398036334436, 125.4592758841392, 47.74813393013007, 81.81080673065932, 56.57566136977005, 98.67143989936949, 114.15725865571508, 66.77729257490026, 59.34671982186068, 87.70002142980283, 37.32682034832534, 24.204756738244505, 76.19161169543568, 64.14697279504047, 101.23935055236302, 85.34860883016306, 87.383541090791, 55.40540119842853, 23.8891861771437, 98.73583197389533, 96.89660081042308, 32.78130255566058, 60.53560480332928, 72.60763203078466, 115.95359136824005, 165.51429297299427, 72.62653268644856, 56.40694935484488, 49.32573362863805, 87.70894545027447, 96.20305144232339, 82.05015018651923, 71.31646574526953, 36.05059402823589, 123.4683060916989, 125.19454492173617, 104.72652449853395, 33.681851353831085, 32.821853127280036, 63.756738179914635, 87.06778092624684, 59.3984402422573, 68.90690263600594, 103.3482788667311, 32.682771014620506, 86.27762312139336, 157.36267738494593, 69.87436589040331]",159,156.78666666666666,0.34884163994073764,0.7272082005629599
