Column1,set,expt,track,time0,reoYN,runQ,runL,runT,runX,reo#HS,reoQ1,reoQ2,reoHS1,runQ0,runX0,runY0,runX1,runY1
,1,1,1,1,1,0.0,3.3401975222525553,1,2.389073968122691,8,315.663634625175,315.663634625175,,,0.0,0.0,2.389073968122691,-2.3343618105385056
,1,1,1,2,1,62.74697586778353,3.0688410059927396,1,4.584060375627232,6,315.663634625175,378.41061049295854,,,2.389073968122691,-2.3343618105385056,4.584060375627232,-4.479080857624356
,1,1,1,3,1,0.0,2.422241741481097,1,6.882325828362162,7,378.41061049295854,378.41061049295854,,,4.584060375627232,-4.479080857624356,6.882325828362162,-3.7140769602888692
,1,1,1,4,1,56.16234458424634,2.2181848017816956,1,8.986978477358027,8,378.41061049295854,434.5729550772049,,,6.882325828362162,-3.7140769602888692,8.986978477358027,-3.013519295331883
,1,1,1,5,1,0.0,2.0934420227002324,1,9.543857424577018,5,434.5729550772049,434.5729550772049,,,8.986978477358027,-3.013519295331883,9.543857424577018,-0.9955040970364122
,1,1,1,6,1,0.0,3.0311048648325474,1,10.350165154972672,6,434.5729550772049,434.5729550772049,,,9.543857424577018,-0.9955040970364122,10.350165154972672,1.9263899026692144
,1,1,1,7,1,0.0,2.6105673597989,1,11.044605214551643,3,434.5729550772049,434.5729550772049,,,10.350165154972672,1.9263899026692144,11.044605214551643,4.442898385408614
,1,1,1,8,1,0.0,2.463991218139308,1,11.700054384213573,2,434.5729550772049,434.5729550772049,,,11.044605214551643,4.442898385408614,11.700054384213573,6.818111872457119
,1,1,1,9,1,0.0,1.8115596038554111,1,12.181949461354627,3,434.5729550772049,434.5729550772049,,,11.700054384213573,6.818111872457119,12.181949461354627,8.564400890044984
,1,1,1,10,1,0.0,3.248691752407847,1,13.046137732776824,2,434.5729550772049,434.5729550772049,,,12.181949461354627,8.564400890044984,13.046137732776824,11.696042110507362
,1,1,1,11,1,0.0,2.6352806209589583,1,13.747151795699537,4,434.5729550772049,434.5729550772049,,,13.046137732776824,11.696042110507362,13.747151795699537,14.236373434328414
,1,1,1,12,1,0.0,1.38015413031353,1,14.114288201081132,4,434.5729550772049,434.5729550772049,,,13.747151795699537,14.236373434328414,14.114288201081132,15.566800539909542
,1,1,1,13,1,0.0,2.5601772442058737,1,14.795323927405393,1,434.5729550772049,434.5729550772049,,,14.114288201081132,15.566800539909542,14.795323927405393,18.03473446552821
,1,1,1,14,1,-0.8657539153999778,3.0288014486151784,1,15.601018923374095,2,434.5729550772049,433.7072011618049,,,14.795323927405393,18.03473446552821,15.601018923374095,20.95440804122197
,1,1,1,15,1,0.0,2.4694359472150547,1,16.293809484722605,1,433.7072011618049,433.7072011618049,,,15.601018923374095,20.95440804122197,16.293809484722605,23.324672822950866
,1,1,1,16,1,0.0,2.654090815383823,1,17.03840424448276,10,433.7072011618049,433.7072011618049,,,16.293809484722605,23.324672822950866,17.03840424448276,25.872176836695
,1,1,1,17,1,0.0,3.6809423240359243,1,18.071078164142946,4,433.7072011618049,433.7072011618049,,,17.03840424448276,25.872176836695,18.071078164142946,29.405294577237008
,1,1,1,18,1,0.0,3.2506985626398257,1,18.98304888544302,6,433.7072011618049,433.7072011618049,,,18.071078164142946,29.405294577237008,18.98304888544302,32.52544690503129
,1,1,1,19,1,0.0,3.107705028705453,1,19.8549033321115,9,433.7072011618049,433.7072011618049,,,18.98304888544302,32.52544690503129,19.8549033321115,35.508348239179895
,1,1,1,20,1,0.0,3.697967633471041,1,20.892353635501742,2,433.7072011618049,433.7072011618049,,,19.8549033321115,35.508348239179895,20.892353635501742,39.05780756225924
,1,1,1,21,1,0.0,2.7896848480529237,1,21.674988768859873,6,433.7072011618049,433.7072011618049,,,20.892353635501742,39.05780756225924,21.674988768859873,41.73546022821306
,1,1,1,22,1,0.0,1.517689172138287,1,22.100770508493177,4,433.7072011618049,433.7072011618049,,,21.674988768859873,41.73546022821306,22.100770508493177,43.19219985265548
,1,1,1,23,1,0.0,2.4127330042543225,1,22.777653281778516,3,433.7072011618049,433.7072011618049,,,22.100770508493177,43.19219985265548,22.777653281778516,45.50803884987606
,1,1,1,24,1,0.0,3.1895233145104402,1,23.672461527356152,9,433.7072011618049,433.7072011618049,,,22.777653281778516,45.50803884987606,23.672461527356152,48.56947269326577
,1,1,1,25,1,-67.65113781869019,4.137957635522392,1,24.833349298663975,1,433.7072011618049,366.0560633431147,,,23.672461527356152,48.56947269326577,24.833349298663975,52.541252266178404
,1,1,1,26,1,0.0,1.6117212587940322,1,26.43607576552464,8,366.0560633431147,366.0560633431147,,,24.833349298663975,52.541252266178404,26.43607576552464,52.711291345430624
,1,1,1,27,1,0.0,3.2121587859303036,1,29.63030794052348,7,366.0560633431147,366.0560633431147,,,26.43607576552464,52.711291345430624,29.63030794052348,53.05017905283742
,1,1,1,28,1,-57.77702802739634,1.805390436149075,1,31.425622744026374,5,366.0560633431147,308.2790353157184,,,29.63030794052348,53.05017905283742,31.425622744026374,53.24065052907969
,1,1,1,29,1,0.0,3.885018135327768,1,33.832359771155524,1,308.2790353157184,308.2790353157184,,,31.425622744026374,53.24065052907969,33.832359771155524,50.190899261505365
,1,1,1,30,1,0.0,3.883686859401381,1,36.238272083713525,3,308.2790353157184,308.2790353157184,,,33.832359771155524,50.190899261505365,36.238272083713525,47.14219304965602
,1,1,1,31,1,80.20063886104117,1.9668363914574165,1,37.45671117581992,3,308.2790353157184,388.47967417675954,,,36.238272083713525,47.14219304965602,37.45671117581992,45.59822039135272
,1,1,1,32,1,0.0,4.928895368954358,1,41.78914283028907,10,388.47967417675954,388.47967417675954,,,37.45671117581992,45.59822039135272,41.78914283028907,47.94854920184996
,1,1,1,33,1,0.0,3.0942255924065316,1,44.50892482993305,2,388.47967417675954,388.47967417675954,,,41.78914283028907,47.94854920184996,44.50892482993305,49.42402129278091
,1,1,1,34,1,0.0,2.449575244878342,1,46.66206798605697,4,388.47967417675954,388.47967417675954,,,44.50892482993305,49.42402129278091,46.66206798605697,50.59209382030542
,1,1,1,35,1,0.0,2.5211168114154496,1,48.87809520123963,8,388.47967417675954,388.47967417675954,,,46.66206798605697,50.59209382030542,48.87809520123963,51.79428072689333
,1,1,1,36,1,0.0,3.624822728155591,1,52.064264830284145,7,388.47967417675954,388.47967417675954,,,48.87809520123963,51.79428072689333,52.064264830284145,53.52276645304431
,1,1,1,37,1,-118.1665817710205,2.424553853135433,1,54.195414525092446,9,388.47967417675954,270.31309240573904,,,52.064264830284145,53.52276645304431,54.195414525092446,54.67890760579011
,1,1,1,38,1,0.0,2.3109790684419993,1,54.20804279197973,6,270.31309240573904,270.31309240573904,,,54.195414525092446,54.67890760579011,54.20804279197973,52.36796304097414
