Column1,set,expt,track,time0,reoYN,runQ,runL,runT,runX,reo#HS,reoQ1,reoQ2,reoHS1,runQ0,runX0,runY0,runX1,runY1
,1,1,1,13,1,2.6125292603944135,2.3178881870916177,13,-37.38665598219295,2,2.8943728934815494,5.506902153875963,1,2.8943728934815494,0.0,0.0,-37.38665598219295,9.435737867451792
,1,1,1,19,1,-0.0793521225413727,1.9438546035346813,6,-36.56741948225401,1,5.506902153875963,5.42755003133459,1,5.506902153875963,-37.38665598219295,9.435737867451792,-36.56741948225401,26.116498515693582
,1,1,1,21,1,-3.375257931363265,2.9717996091538197,2,-42.865369652206944,1,5.42755003133459,2.052292099971325,2,5.42755003133459,-36.56741948225401,26.116498515693582,-42.865369652206944,22.977900089154875
,1,1,1,22,1,0.20492086921099428,3.3023768604287955,1,-41.76139535594644,1,2.052292099971325,2.2572129691823193,1,2.052292099971325,-42.865369652206944,22.977900089154875,-41.76139535594644,20.113731302228757
,1,1,1,28,1,0.7198157625230053,2.5754322580051996,6,-25.791723766394743,1,2.2572129691823193,2.9770287317053246,1,2.2572129691823193,-41.76139535594644,20.113731302228757,-25.791723766394743,18.467817906303118
,1,1,1,41,1,-2.6905755408919205,2.9939773414393436,13,-23.698334360956455,1,2.9770287317053246,0.28645319081340403,1,2.9770287317053246,-25.791723766394743,18.467817906303118,-23.698334360956455,-19.522454159765623
,1,1,1,47,1,-0.03812680950689895,2.6755070938363974,6,-40.15515474086054,0,0.28645319081340403,0.24832638130650508,1,0.28645319081340403,-23.698334360956455,-19.522454159765623,-40.15515474086054,-18.43390581920622
,1,1,1,52,1,3.6805601431551267,4.386278524578117,5,-43.47818420621829,1,0.24832638130650508,3.928886524461632,2,0.24832638130650508,-40.15515474086054,-18.43390581920622,-43.47818420621829,-33.8804164633197
,1,1,1,54,1,-2.4001912456943515,2.43281073685731,2,-37.99499037737565,1,3.928886524461632,1.5286952787672803,1,3.928886524461632,-43.47818420621829,-33.8804164633197,-37.99499037737565,-41.56139260334123
,1,1,1,59,1,0.1033883783137739,3.6585086753435547,5,-52.28515687203124,1,1.5286952787672803,1.6320836570810542,1,1.5286952787672803,-37.99499037737565,-41.56139260334123,-52.28515687203124,-45.74214403124406
,1,1,1,63,1,2.5431896780251293,3.34794042634903,4,-60.32678186646982,1,1.6320836570810542,4.1752733351061835,2,1.6320836570810542,-52.28515687203124,-45.74214403124406,-60.32678186646982,-38.96138512468201
,1,1,1,64,1,0.3937297884987956,3.8979304413743,1,-63.26234736898081,1,4.1752733351061835,4.569003123604979,1,4.1752733351061835,-60.32678186646982,-38.96138512468201,-63.26234736898081,-38.31263315839462
,1,1,1,65,1,-2.4903914266623417,2.054678561515975,1,-63.73703270012432,1,4.569003123604979,2.0786116969426374,1,4.569003123604979,-63.26234736898081,-38.31263315839462,-63.73703270012432,-41.768768682127245
,1,1,1,70,1,0.4404480040595544,3.1645717028175016,5,-50.405715131005365,1,2.0786116969426374,2.519059701002192,1,2.0786116969426374,-63.73703270012432,-41.768768682127245,-50.405715131005365,-35.452013974694125
,1,1,1,79,1,1.8644257148825147,3.1486746418465548,9,-40.01869099718012,1,2.519059701002192,4.3834854158847065,1,2.519059701002192,-50.405715131005365,-35.452013974694125,-40.01869099718012,-7.257873917170933
,1,1,1,80,1,-4.241446452147827,3.2272497716791206,1,-40.231679988301046,1,4.3834854158847065,0.14203896373687996,1,4.3834854158847065,-40.01869099718012,-7.257873917170933,-40.231679988301046,-5.464460856520629
,1,1,1,82,1,4.736373862943992,2.6707796694690953,2,-46.557193362791054,5,0.14203896373687996,4.878412826680872,1,0.14203896373687996,-40.231679988301046,-5.464460856520629,-46.557193362791054,-2.5635034719325867
,1,1,1,83,1,0.04684735425482245,2.178630727113657,1,-50.08192131339062,1,4.878412826680872,4.925260180935695,1,4.878412826680872,-46.557193362791054,-2.5635034719325867,-50.08192131339062,-1.2875424919536471
,1,1,1,84,1,-3.005911732431443,2.3109594600338,1,-51.22471375529923,1,4.925260180935695,1.9193484485042518,1,4.925260180935695,-50.08192131339062,-1.2875424919536471,-51.22471375529923,-2.9530967154619745
,1,1,1,86,1,3.1035499608083015,3.391012640110545,2,-54.0081767543118,1,1.9193484485042518,5.022898409312553,1,1.9193484485042518,-51.22471375529923,-2.9530967154619745,-54.0081767543118,-8.950962740084863
,1,1,1,87,1,-4.935690367045332,3.6456752474031116,1,-54.89574328598449,1,5.022898409312553,0.08720804226722123,0,5.022898409312553,-54.0081767543118,-8.950962740084863,-54.89574328598449,-12.149662373428969
,1,1,1,88,1,3.1878673784790763,3.06956382680108,1,-52.75855251743912,1,0.08720804226722123,3.2750754207462975,2,0.08720804226722123,-54.89574328598449,-12.149662373428969,-52.75855251743912,-15.079961333408027
