Larva,Number of Turns,Number of Straight Runs,Total Time,Run Time,Speed,Angle,Runs,Expected Runs,Z-value,P-value
Larva 1,105,495,20885.06628978222,69.79487417392286,3.259818821730782,39.98780175003633,173,174.25,-0.1770953619150536,0.8594334850015666
,,,,14.924186286361035,2.2853537678981173,53.770114362431315,,,,
,,,,36.139276675809555,2.9084383738305744,109.30606273160836,,,,
,,,,36.59076391760546,2.0612052946507546,4.2734825486978565,,,,
,,,,4.236064745174046,2.3745530631953953,70.63116714891295,,,,
,,,,13.922292080522567,2.429519615250053,96.82146504451151,,,,
,,,,36.842583813881326,2.691086031552455,0.6736427444663207,,,,
,,,,22.85460047004943,3.6048307995885125,69.36796084088013,,,,
,,,,59.520473601356024,3.3934060487725106,62.105819988685695,,,,
,,,,5.400163749528153,3.38341610449438,23.77957312832838,,,,
,,,,62.019540725118475,1.2205778515256935,10.158396785681695,,,,
,,,,30.23330828300478,3.547495951419763,75.01714194143426,,,,
,,,,26.614450750634454,2.634459748837585,39.87401403893736,,,,
,,,,4.641670250226809,3.3873332268937504,40.65452846726328,,,,
,,,,29.66650192823128,4.592070810301043,82.89364756130601,,,,
,,,,15.830345377522342,2.7403655792017214,80.44936494628857,,,,
,,,,59.70072144323844,2.9406359317380604,61.16196560114538,,,,
,,,,58.00725995541032,2.2445025832741927,58.62668707694065,,,,
,,,,55.29769336236867,2.6828248460753246,12.54102720354473,,,,
,,,,21.677884351651315,3.849138997049557,63.7761417770538,,,,
,,,,63.93165491269514,2.6082794382745087,56.57217872017868,,,,
,,,,4.623679909274293,2.767882193238247,26.085118917550062,,,,
,,,,59.39562635834838,3.7307986255417607,121.80275852801864,,,,
,,,,30.525392365626175,2.708540953679792,78.5018346777264,,,,
,,,,134.05110849767684,3.202903015912717,94.82182426371422,,,,
,,,,20.45009209010091,1.9252572837608737,42.14815471290084,,,,
,,,,1.3388625791523052,2.6570923514653106,57.66296107002673,,,,
,,,,23.688327569559267,3.4657369914573244,66.67485706681569,,,,
,,,,45.40285657072646,2.813404943039581,53.07500532702653,,,,
,,,,46.591828581309514,2.8687203545099007,26.267738137666015,,,,
,,,,60.50878250443174,4.010014364004652,120.75631201139498,,,,
,,,,45.45816243602387,3.2276917405626975,26.89159000714867,,,,
,,,,4.700474611478339,3.3963523488803307,62.62159803910293,,,,
,,,,29.56493925539452,3.3687374374069816,119.43790373641879,,,,
,,,,23.038178192714483,3.15878255593964,36.48039195889915,,,,
,,,,75.70049977854617,3.1008076060362795,77.62509017995214,,,,
,,,,5.872257021347327,2.6875803464899546,99.04389035987631,,,,
,,,,31.947378533551635,2.0075996257713435,73.68773118316065,,,,
,,,,50.92929864970791,2.517567258547083,48.093811184353186,,,,
,,,,6.992095359120672,2.7198611090038707,120.7079224426783,,,,
,,,,4.285472982098652,3.7965232944370793,134.8643567899852,,,,
,,,,3.404403218092331,3.089430425608065,79.38825275458873,,,,
,,,,19.191719265392805,2.774510450625108,88.27809008381593,,,,
,,,,13.24215065575343,3.1392439135170824,149.4750065554245,,,,
,,,,8.722285830792416,3.3019427307017963,67.56916751786939,,,,
,,,,50.09650141349229,1.4471655872019693,58.34182773178839,,,,
,,,,76.32837859922405,3.0433525514852326,113.86496994385044,,,,
,,,,2.967370006385632,1.0935234169420196,108.16688457989895,,,,
,,,,15.775201707139384,2.609550251141335,47.984679817436124,,,,
,,,,15.77579785182642,1.7868354311049983,81.44475186339304,,,,
,,,,104.96280124088571,3.273202967666239,75.07058598273225,,,,
,,,,59.740330979519385,1.48913652584079,135.73407878742796,,,,
,,,,93.95467058201758,1.7237198905404483,93.5706714658577,,,,
,,,,21.43271098838779,2.032839284137703,57.50262853221075,,,,
,,,,17.409494219024094,2.716585560604378,31.768480583138,,,,
,,,,5.272587765456801,2.3391116966306225,3.903310058706971,,,,
,,,,46.00582051088798,2.5056277569731353,61.088145995820774,,,,
,,,,14.735296623202261,3.5611304692787273,16.5652090341528,,,,
,,,,16.646578161542916,3.079335248104996,118.74564194261303,,,,
,,,,66.53012715824515,2.427332757344999,118.31012388260189,,,,
,,,,148.75339616497286,3.3643528847712156,52.274711888753444,,,,
,,,,45.09336769583213,2.6347139762308953,66.16446635745555,,,,
,,,,3.03676760183796,3.1949742825991017,84.15094206854815,,,,
,,,,52.82776495485423,2.7536133216633494,84.6929325759545,,,,
,,,,48.67540220215089,2.6971071222061918,56.87846967289835,,,,
,,,,34.942700404029075,3.070589495321314,131.07911166413368,,,,
,,,,12.436391810644412,1.984537872023083,4.711663212646286,,,,
,,,,8.440565338678237,2.8016990848829635,110.5468600514868,,,,
,,,,14.783940201376502,2.9205762510584052,73.50789108759533,,,,
,,,,21.77654588155602,2.980221880212299,147.9237053125851,,,,
,,,,38.18303877207025,2.677740781668042,88.95791199614027,,,,
,,,,45.48544827605183,2.057989874682823,99.19522147346433,,,,
,,,,9.957897086257406,4.17565966547502,81.37051377315099,,,,
,,,,19.632415862658434,1.4344767330990529,52.71177431962306,,,,
,,,,14.648085953202575,2.9633933767821006,82.40101162106859,,,,
,,,,22.616944161127307,3.1734978701776106,62.89637229783661,,,,
,,,,15.651351159447245,2.902872561199836,86.15693704219304,,,,
,,,,48.604769145573655,2.357638423237518,32.94039522305455,,,,
,,,,17.254226727645964,2.2254637169941685,126.84694326180576,,,,
,,,,1.549238271725066,3.320239292786753,26.3513671800794,,,,
,,,,15.211775947984211,3.367490247434372,102.11881810260941,,,,
,,,,6.773852072038793,1.905615062927398,87.25633350712235,,,,
,,,,45.368349026417235,3.2606011068615617,40.443309771187906,,,,
,,,,35.16316577780031,1.6725765921044837,95.70247951064822,,,,
,,,,16.435286622724416,1.6667190647480061,112.1546700659159,,,,
,,,,24.49214706045017,3.171048509977081,39.440297653651186,,,,
,,,,71.57200482962192,3.4221030235718235,138.0610397154946,,,,
,,,,19.172844956541887,2.736009022035994,18.26778147075906,,,,
,,,,11.378813025155713,2.5239144321432825,9.083552046275777,,,,
,,,,5.963540950997632,0.8930636835930739,110.89614498164649,,,,
,,,,16.44917777548055,2.4413250927018098,61.13172190968205,,,,
,,,,27.54972685743411,2.564720586490452,77.98663502633431,,,,
,,,,90.72466381637848,2.8205751018115435,90.37467090738018,,,,
,,,,107.4570074013779,1.8497054278642078,100.33247634437691,,,,
,,,,65.1448411876035,2.812214246129886,94.57351367520761,,,,
,,,,80.16770238226901,2.339506607444364,70.44892330908381,,,,
,,,,102.45515972035723,3.311460105937186,75.6084249470681,,,,
,,,,55.22200990534002,3.8851279179297484,71.56152998092881,,,,
,,,,25.275288693594668,2.771135697906894,47.10418284680185,,,,
,,,,53.049253218648566,1.6136829437808502,71.35857735122562,,,,
,,,,33.622722453343314,2.4291212545479315,66.43150356741762,,,,
,,,,29.097883624828185,2.7101671105561804,5.130119774479461,,,,
,,,,25.77548492535611,2.51405995162663,35.692065241550125,,,,
,,,,78.77853452474268,2.838944741849754,9.488134837444278,,,,
,,,,36.88500821742942,3.388466467062949,23.35995088607161,,,,
,,,,36.94735792557649,2.277772099835885,,,,,
,,,,37.03738649239131,2.016602960069426,,,,,
,,,,14.620343330832492,2.968376935974066,,,,,
,,,,42.09150887464578,4.2094177615020945,,,,,
,,,,107.46607507117909,1.8827991256719505,,,,,
,,,,7.196636348749229,3.9890570348204966,,,,,
,,,,16.088441014473222,2.6432796561075365,,,,,
,,,,38.300576920649874,4.08205135304713,,,,,
,,,,29.66367781564802,3.1789666745753826,,,,,
,,,,29.00205665946986,4.34343216271416,,,,,
,,,,6.785216538256326,3.1732225674640224,,,,,
,,,,6.397689052488989,3.9193951703926153,,,,,
,,,,44.61517407877912,2.9678001046102382,,,,,
,,,,42.032681751238684,3.5806367329094613,,,,,
,,,,60.582760000746426,3.6088781413635047,,,,,
,,,,60.30407836420206,2.4112698479029246,,,,,
,,,,33.79262406464001,2.535965138675875,,,,,
,,,,35.66763240300689,3.2235663737367712,,,,,
,,,,14.964503263105541,3.19038824133173,,,,,
,,,,43.72300709768006,2.44641851346954,,,,,
,,,,14.086911604622108,3.528547777943574,,,,,
,,,,50.583584873622634,3.3361780235895617,,,,,
,,,,3.6012144113173212,4.067961966223029,,,,,
,,,,4.249885775280932,2.1993411635106455,,,,,
,,,,104.77347322655233,3.1013561053073087,,,,,
,,,,12.594069370908299,4.108515068277173,,,,,
,,,,29.81030638428393,2.123950951539425,,,,,
,,,,72.66290724453356,2.348136121755795,,,,,
,,,,10.267335969425577,3.2303241648758845,,,,,
,,,,58.09985385635194,3.563340368247454,,,,,
,,,,11.58190819659318,2.7714384555818836,,,,,
,,,,18.203558989289842,2.4382511143456242,,,,,
,,,,15.100722186101217,2.6611408431400756,,,,,
,,,,23.338923449011578,2.7005513965665235,,,,,
,,,,9.450468676298204,3.690694061841492,,,,,
,,,,61.72794535586456,3.3802441754820163,,,,,
,,,,29.355864821574468,3.464652379236196,,,,,
,,,,6.866084023772656,2.8172357561589063,,,,,
,,,,33.417739607991294,3.314506819879708,,,,,
,,,,3.8986310226802368,1.9698783358566625,,,,,
,,,,33.690883100223445,2.5625347000512555,,,,,
,,,,3.084256394225108,2.8825145844935425,,,,,
,,,,7.874483257309571,1.8640724217752418,,,,,
,,,,52.84137639629767,3.636497424793442,,,,,
,,,,99.63557204953968,1.6811211392707675,,,,,
,,,,83.4126991770798,3.3311728755167045,,,,,
,,,,119.34602653606531,2.4642186932398014,,,,,
,,,,34.28582794772424,2.2709212779180663,,,,,
,,,,24.392258884771135,3.235445368169095,,,,,
,,,,57.619021912487234,2.777991316698321,,,,,
,,,,23.491922518359893,2.934064558238614,,,,,
,,,,45.466274512444,2.7978081378295165,,,,,
,,,,19.001784670338843,2.752012898311869,,,,,
,,,,30.33883269450167,2.074865408041358,,,,,
,,,,0.29275197020124233,2.762849661534952,,,,,
,,,,27.94214166734003,2.926579869422844,,,,,
,,,,13.629933635051126,2.6945515506881446,,,,,
,,,,16.736694271995866,4.1407257716763315,,,,,
,,,,26.362586517767667,1.0597830563586272,,,,,
,,,,20.17557467906816,2.8385713836205846,,,,,
,,,,36.87431920931519,3.0823211841855196,,,,,
,,,,14.63453815882516,3.4364363387983063,,,,,
,,,,16.495027029251467,2.633020828283303,,,,,
,,,,92.60577022696336,2.7317596492099905,,,,,
,,,,23.30786137677159,2.5372315410010904,,,,,
,,,,20.38188931331536,3.195759064879714,,,,,
,,,,20.016968393734516,3.279299569965185,,,,,
,,,,103.14770977640917,3.8598905590622334,,,,,
,,,,32.6393287203678,1.778125760598783,,,,,
,,,,18.665589219696862,3.0804506085079746,,,,,
,,,,45.95249573721223,2.0672013039636967,,,,,
,,,,9.65127492002436,1.680651629545762,,,,,
,,,,43.14613422620354,4.40153814907712,,,,,
,,,,20.961100521553174,1.8842118012543,,,,,
,,,,30.28208774690472,2.0124829486950078,,,,,
,,,,34.778422352744975,2.398601292294648,,,,,
,,,,20.696891735560808,3.2919431696730523,,,,,
,,,,3.5673155701919317,4.049585258988696,,,,,
,,,,49.668954469020036,4.375319550124365,,,,,
,,,,7.728194080816555,2.6598988186845602,,,,,
,,,,0.6004974920074764,2.619996585369733,,,,,
,,,,21.368951782653415,3.2554914133722854,,,,,
,,,,0.31076849717219956,2.578897547075342,,,,,
,,,,34.242854610335925,2.7226123276934895,,,,,
,,,,37.99343049896304,1.9375573351703426,,,,,
,,,,18.162484966689604,3.0758840004494874,,,,,
,,,,31.295259370608335,3.2710903570195877,,,,,
,,,,62.61517114827529,3.764447305471984,,,,,
,,,,38.52904025304921,2.9764504040839337,,,,,
,,,,53.112096872423315,2.340470146719697,,,,,
,,,,27.47094742435916,3.0437722791876016,,,,,
,,,,93.10099684808347,3.196682809646112,,,,,
,,,,174.45851343307768,3.0826022929388075,,,,,
,,,,45.06610194536858,2.1226120817850904,,,,,
,,,,39.792946823716534,3.6461684529036473,,,,,
,,,,10.666862750467256,4.135784503383589,,,,,
,,,,12.269745695353762,3.4650696865625052,,,,,
,,,,78.22781349021376,3.1931202920094397,,,,,
,,,,36.490809755323575,2.427781513376184,,,,,
