Larva,Number of Turns,Number of Straight Runs,Total Time,Run Time,Speed,Angle,Runs,Expected Runs,Z-value,P-value
Larva 1,106,494,20379.87246577057,6.138997544063065,2.7183746186534856,93.68404306538028,180,175.54666666666665,0.6262311934174911,0.5311633098721213
,,,,34.60077581222591,3.6131429454232755,66.88481240889064,,,,
,,,,34.90589261161753,2.7888325738428614,99.99443642364344,,,,
,,,,45.12936519338973,2.684196856894934,78.8161273718185,,,,
,,,,44.87804167055474,2.6968366806838198,91.14600770962302,,,,
,,,,30.346188792205144,2.4765254053629264,129.6074238766364,,,,
,,,,21.986419667075918,2.194740702942072,5.354084185565526,,,,
,,,,28.423589211108922,2.8281308589680116,40.71669449594477,,,,
,,,,54.613617375410705,3.7393149480729546,57.72487253960831,,,,
,,,,18.56579457192527,1.1285903074418395,101.96456776068204,,,,
,,,,29.185699121982452,2.277636360593215,68.80840432539821,,,,
,,,,23.437460126596314,2.4970097441062404,92.81689961405021,,,,
,,,,26.995960875528862,3.073463052356476,41.93535381198798,,,,
,,,,16.347928441207586,3.37130255602847,11.113685386691586,,,,
,,,,28.225921577915027,2.6123062588338644,139.50815291967666,,,,
,,,,65.59688095607052,2.741151617677515,4.600626408872813,,,,
,,,,52.05314195401285,3.7172374627438365,98.64073738406694,,,,
,,,,67.70346046183612,3.391641130005914,11.148205732419704,,,,
,,,,5.28029928598123,2.504612489583974,89.85710943397271,,,,
,,,,51.681081474487506,2.280139262753858,54.741910119497334,,,,
,,,,87.36361996199894,3.7795554993121274,11.066213216401685,,,,
,,,,11.959654284525396,3.8489218005346557,97.35506301600995,,,,
,,,,28.807401217973148,4.166783622152451,46.75752617559415,,,,
,,,,18.670860752895003,3.350614656625845,19.419669753575093,,,,
,,,,30.67567835031035,3.055941637285613,76.63963854066525,,,,
,,,,36.280155234287086,3.051178000129727,53.55285552885125,,,,
,,,,96.48456695063287,2.2986011798508565,43.78988164280041,,,,
,,,,6.950733967596817,3.730704233091038,25.50676421031376,,,,
,,,,19.003596849003625,2.4318730380780558,110.79588449271506,,,,
,,,,14.644757826285689,2.557869883845595,75.7464435774977,,,,
,,,,29.358484515511424,3.10959338218209,37.21842537667392,,,,
