Column1,set,expt,track,time0,reoYN,runQ,runL,runT,runX,reo#HS,reoQ1,reoQ2,reoHS1,runQ0,runX0,runY0,runX1,runY1
,1,1,1,1,1,0.0,3.938479336307699,1,,9,274.6518362414569,274.6518362414569,,,0.0,0.0,0.3194133928228358,-3.925505644755608
,1,1,1,2,1,0.0,2.728643865537123,1,,3,274.6518362414569,274.6518362414569,,,0.3194133928228358,-3.925505644755608,0.5407082938425571,-6.6451611214136435
,1,1,1,3,1,0.0,3.4767895618882,1,,5,274.6518362414569,274.6518362414569,,,0.5407082938425571,-6.6451611214136435,0.8226783272653677,-10.110497837795801
,1,1,1,4,1,0.0,1.9196144623997757,1,,10,274.6518362414569,274.6518362414569,,,0.8226783272653677,-10.110497837795801,0.9783603852349092,-12.023788924139108
,1,1,1,5,1,74.76505316268396,3.3579811002199813,1,,5,274.6518362414569,349.4168894041409,,,0.9783603852349092,-12.023788924139108,1.2506949704054802,-15.3707085442009
,1,1,1,6,1,0.0,2.915690359844876,1,,7,349.4168894041409,349.4168894041409,,,1.2506949704054802,-15.3707085442009,4.116788069286509,-15.906208892509733
,1,1,1,7,1,-2.58412308271204,1.4258920670600392,1,,2,349.4168894041409,346.83276632142883,,,4.116788069286509,-15.906208892509733,5.518425043305729,-16.168090506921654
,1,1,1,8,1,-44.55215257208994,1.227869907801596,1,,5,346.83276632142883,302.2806137493389,,,5.518425043305729,-16.168090506921654,6.714013432245236,-16.447791981207608
,1,1,1,9,1,0.0,1.1501431180758634,1,,2,302.2806137493389,302.2806137493389,,,6.714013432245236,-16.447791981207608,7.328266136131758,-17.420171952116803
,1,1,1,10,1,0.0,2.5558127443352063,1,,2,302.2806137493389,302.2806137493389,,,7.328266136131758,-17.420171952116803,8.693239646091047,-19.58096488555945
,1,1,1,11,1,0.0,4.081114266786986,1,,4,302.2806137493389,302.2806137493389,,,8.693239646091047,-19.58096488555945,10.872825328816853,-23.031312681105423
,1,1,1,12,1,0.0,3.4580011530642674,1,,3,302.2806137493389,302.2806137493389,,,10.872825328816853,-23.031312681105423,12.719627283225742,-25.95485411501487
,1,1,1,13,1,0.0,2.900287503079413,1,,3,302.2806137493389,302.2806137493389,,,12.719627283225742,-25.95485411501487,14.268573160322502,-28.406880678970403
,1,1,1,14,1,0.0,3.318381020689892,1,,4,302.2806137493389,302.2806137493389,,,14.268573160322502,-28.406880678970403,16.040808704273335,-31.212381307241976
,1,1,1,15,1,0.0,2.6931209583070026,1,,10,302.2806137493389,302.2806137493389,,,16.040808704273335,-31.212381307241976,17.47911390693458,-33.48926045205182
,1,1,1,16,1,0.0,3.9026175066907247,1,,10,302.2806137493389,302.2806137493389,,,17.47911390693458,-33.48926045205182,19.563370481655515,-36.78869948532119
,1,1,1,17,1,0.0,2.998266021602124,1,,8,302.2806137493389,302.2806137493389,,,19.563370481655515,-36.78869948532119,21.164643385693108,-39.32356126125471
,1,1,1,18,1,0.0,2.9029565270228352,1,,10,302.2806137493389,302.2806137493389,,,21.164643385693108,-39.32356126125471,22.715014698588437,-41.777844331712494
,1,1,1,19,1,0.0,2.9144259831063897,1,,8,302.2806137493389,302.2806137493389,,,22.715014698588437,-41.777844331712494,24.2715114617001,-44.241824168770535
,1,1,1,20,1,0.0,3.238790391973879,1,,1,302.2806137493389,302.2806137493389,,,24.2715114617001,-44.241824168770535,26.00124033137319,-46.98003549015568
,1,1,1,21,1,0.0,3.142579570962953,1,,1,302.2806137493389,302.2806137493389,,,26.00124033137319,-46.98003549015568,27.679586241812498,-49.63690608631676
,1,1,1,22,1,0.0,1.8181689121303855,1,,3,302.2806137493389,302.2806137493389,,,27.679586241812498,-49.63690608631676,28.6506090239745,-51.17406351142317
,1,1,1,23,1,-161.3759150138946,2.996977946934775,1,,9,302.2806137493389,140.9046987354443,,,28.6506090239745,-51.17406351142317,30.251194010713114,-53.707836294180204
,1,1,1,24,1,5.998619169264288,1.7317503682585476,1,,10,140.9046987354443,146.9033179047086,,,30.251194010713114,-53.707836294180204,28.907185796639293,-52.615773448705774
,1,1,1,25,1,65.4270366897278,2.6709881644775524,1,,1,146.9033179047086,212.3303545944364,,,28.907185796639293,-52.615773448705774,26.669564556154693,-51.15727114877227
,1,1,1,26,1,0.0,3.3626360726908664,1,,10,212.3303545944364,212.3303545944364,,,26.669564556154693,-51.15727114877227,23.82820896333073,-52.95560920166717
,1,1,1,27,1,0.0,2.025800928926848,1,,4,212.3303545944364,212.3303545944364,,,23.82820896333073,-52.95560920166717,22.11645048726461,-54.039007707876536
