Column1,set,expt,track,time0,reoYN,runQ,runL,runT,runX,reo#HS,reoQ1,reoQ2,reoHS1,runQ0,runX0,runY0,runX1,runY1
,1,1,1,5.0,1,-1.3820920450584087,3.804884779455943,5.0,-1.8268069327787688,1,2.071589526089652,0.6894974810312435,1,2.071589526089652,0.0,0.0,-1.8268069327787688,3.337652560601077
,1,1,1,20.0,1,1.8041516521093346,4.2976496818937795,15.0,25.605201303820444,1,0.6894974810312435,2.493649133140578,2,0.6894974810312435,-1.8268069327787688,3.337652560601077,25.605201303820444,25.955113766584063
,1,1,1,26.0,1,0.5022914140001076,3.50506776969422,6.0,12.689019170372847,1,2.493649133140578,2.9959405471406857,5,2.493649133140578,25.605201303820444,25.955113766584063,12.689019170372847,35.73220535571232
,1,1,1,31.0,1,1.8323230438165616,1.7125383788917796,5.0,8.75418880930252,1,2.9959405471406857,4.828263590957247,1,2.9959405471406857,12.689019170372847,35.73220535571232,8.75418880930252,36.30940917452678
,1,1,1,36.0,1,-1.3955888476565494,3.271142746900331,5.0,9.897088649679375,1,4.828263590957247,3.432674743300698,1,4.828263590957247,8.75418880930252,36.30940917452678,9.897088649679375,26.49034665658016
,1,1,1,41.0,1,0.09613842688663743,3.0451226372113647,5.0,5.749484931424903,1,3.432674743300698,3.5288131701873353,1,3.432674743300698,9.897088649679375,26.49034665658016,5.749484931424903,25.24775934908404
,1,1,1,49.0,1,1.346116468058924,1.9972881457082128,8.0,-11.879064938312652,2,3.5288131701873353,4.874929638246259,4,3.5288131701873353,5.749484931424903,25.24775934908404,-11.879064938312652,18.058669368569213
,1,1,1,53.0,1,1.3614445517131264,2.443924315280537,4.0,-11.473645461628035,1,4.874929638246259,6.236374189959386,1,4.874929638246259,-11.879064938312652,18.058669368569213,-11.473645461628035,15.586408853854305
,1,1,1,60.0,1,-5.0792887543283785,2.815445055537129,7.0,5.433425403674638,1,6.236374189959386,1.1570854356310072,1,6.236374189959386,-11.473645461628035,15.586408853854305,5.433425403674638,14.794391382333503
,1,1,1,71.0,1,4.252075773635385,2.788178800596621,11.0,13.301317836388373,1,1.1570854356310072,5.409161209266392,1,1.1570854356310072,5.433425403674638,14.794391382333503,13.301317836388373,32.7146465085559
,1,1,1,78.0,1,0.44382276152098665,2.346119839031776,7.0,23.173905292394743,1,5.409161209266392,5.8529839707873785,1,5.409161209266392,13.301317836388373,32.7146465085559,23.173905292394743,20.916418449679238
,1,1,1,96.0,1,0.1719873111814767,3.722983569786593,18.0,67.61568255029653,1,5.8529839707873785,6.024971281968855,1,5.8529839707873785,23.173905292394743,20.916418449679238,67.61568255029653,0.523654322153897
,1,1,1,101.0,1,-5.79712870952,3.608225609486521,5.0,75.45157843561935,2,6.024971281968855,0.2278425724488553,1,6.024971281968855,67.61568255029653,0.523654322153897,75.45157843561935,-1.5458847995278715
,1,1,1,111.0,1,1.8373525374267228,3.466694712117746,10.0,96.17719554289167,5,0.2278425724488553,2.065195109875578,1,0.2278425724488553,75.45157843561935,-1.5458847995278715,96.17719554289167,3.2597392380722945
,1,1,1,134.0,1,-0.9248213522836064,3.726566624086814,23.0,69.6443621548997,0,2.065195109875578,1.1403737575919717,1,2.065195109875578,96.17719554289167,3.2597392380722945,69.6443621548997,52.48105205661983
,1,1,1,136.0,1,4.963448896693972,2.2890494924543208,2.0,71.0474299180846,5,1.1403737575919717,6.103822654285944,1,1.1403737575919717,69.6443621548997,52.48105205661983,71.0474299180846,55.53696193563115
,1,1,1,141.0,1,-0.22964955221464045,4.139944930748442,5.0,74.0065126718643,1,6.103822654285944,5.874173102071303,1,6.103822654285944,71.0474299180846,55.53696193563115,74.0065126718643,55.00044722739946
,1,1,1,155.0,1,-0.6158350626757585,2.57710474792732,14.0,103.17022288113569,1,5.874173102071303,5.258338039395545,1,5.874173102071303,74.0065126718643,55.00044722739946,103.17022288113569,42.35922371568453
,1,1,1,160.0,1,-1.9766947727194797,3.9769403086864203,5.0,109.9445424548948,0,5.258338039395545,3.281643266676065,1,5.258338039395545,103.17022288113569,42.35922371568453,109.9445424548948,31.20891202566718
,1,1,1,162.0,1,0.6467654623278434,3.3585121290271167,2.0,106.90012200693431,1,3.281643266676065,3.9284087290039085,1,3.281643266676065,109.9445424548948,31.20891202566718,106.90012200693431,30.779729378311295
,1,1,1,175.0,1,-1.5007744895795048,2.6195010165347323,13.0,82.3253409726518,1,3.9284087290039085,2.4276342394244037,1,3.9284087290039085,106.90012200693431,30.779729378311295,82.3253409726518,6.135159588272927
,1,1,1,184.0,1,0.7734180758958016,2.3183595526582224,9.0,69.0112348711668,0,2.4276342394244037,3.2010523153202053,1,2.4276342394244037,82.3253409726518,6.135159588272927,69.0112348711668,17.67096775344774
,1,1,1,191.0,1,-1.2924086013255613,1.5889805466810756,7.0,51.73757850498684,1,3.2010523153202053,1.908643713994644,1,3.2010523153202053,69.0112348711668,17.67096775344774,51.73757850498684,16.642669870959267
,1,1,1,196.0,1,-0.9391793366048743,4.3297390014213075,5.0,49.57542210985847,1,1.908643713994644,0.9694643773897696,1,1.908643713994644,51.73757850498684,16.642669870959267,49.57542210985847,22.797105733149444
,1,1,1,206.0,1,5.002065694010763,2.7642027681955357,10.0,63.99889888932739,2,0.9694643773897696,5.971530071400532,5,0.9694643773897696,49.57542210985847,22.797105733149444,63.99889888932739,43.81970290705036
,1,1,1,209.0,1,-5.263689860531796,3.3259301317003565,3.0,66.6538711123832,1,5.971530071400532,0.7078402108687362,1,5.971530071400532,63.99889888932739,43.81970290705036,66.6538711123832,42.96439416964305
,1,1,1,215.0,1,4.906945666176665,4.698352587191076,6.0,74.43195809339257,1,0.7078402108687362,5.614785877045401,1,0.7078402108687362,66.6538711123832,42.96439416964305,74.43195809339257,49.620726996599274
,1,1,1,224.0,1,-3.0754331617260546,2.5206858087889694,9.0,87.38942663464978,1,5.614785877045401,2.5393527153193465,1,5.614785877045401,74.43195809339257,49.620726996599274,87.38942663464978,39.38883245070445
,1,1,1,244.0,1,-1.1368073717921292,3.137296135500818,20.0,41.255045611447116,1,2.5393527153193465,1.4025453435272173,1,2.5393527153193465,87.38942663464978,39.38883245070445,41.255045611447116,71.10299861480489
,1,1,1,261.0,1,4.288569033511752,2.591620320752202,17.0,48.92305070428816,1,1.4025453435272173,5.69111437703897,1,1.4025453435272173,41.255045611447116,71.10299861480489,48.92305070428816,116.24693609384481
,1,1,1,264.0,1,-0.5667290770702076,2.505281821411245,3.0,51.90004984630741,1,5.69111437703897,5.124385299968762,1,5.69111437703897,48.92305070428816,116.24693609384481,51.90004984630741,114.24472807351852
,1,1,1,270.0,1,1.0452397785665015,2.87370471668399,6.0,55.704028544554596,0,5.124385299968762,6.1696250785352635,1,5.124385299968762,51.90004984630741,114.24472807351852,55.704028544554596,105.54010482025984
,1,1,1,280.0,1,-0.9029549552210945,2.3215627566450188,10.0,81.70279007040709,4,6.1696250785352635,5.266670123314169,1,6.1696250785352635,55.704028544554596,105.54010482025984,81.70279007040709,102.5749222874107
,1,1,1,282.0,1,-1.5600877775943722,3.129242336559806,2.0,83.16989914068631,0,5.266670123314169,3.706582345719797,5,5.266670123314169,81.70279007040709,102.5749222874107,83.16989914068631,100.20483730695969
,1,1,1,287.0,1,-1.1586542146250665,1.4790300449898497,5.0,77.24577705128027,1,3.706582345719797,2.5479281310947304,1,3.706582345719797,83.16989914068631,100.20483730695969,77.24577705128027,96.44940376219773
,1,1,1,296.0,1,-1.0187320406592075,3.9075076787122214,9.0,62.43443584421655,1,2.5479281310947304,1.5291960904355228,1,2.5479281310947304,77.24577705128027,96.44940376219773,62.43443584421655,106.44522349372444
,1,1,1,305.0,1,-0.3733949964390373,3.214564328896115,9.0,63.3221032569715,2,1.5291960904355228,1.1558010939964856,1,1.5291960904355228,62.43443584421655,106.44522349372444,63.3221032569715,127.77095073910183
,1,1,1,308.0,1,4.059835808263353,3.3749370448132865,3.0,64.90490225495935,1,1.1558010939964856,5.215636902259838,1,1.1558010939964856,63.3221032569715,127.77095073910183,64.90490225495935,131.36346087073574
,1,1,1,313.0,1,-1.0278116520201959,2.5490537968893427,5.0,70.39763908575922,1,5.215636902259838,4.1878252502396425,1,5.215636902259838,64.90490225495935,131.36346087073574,70.39763908575922,121.38623122972842
,1,1,1,317.0,1,-1.9364040944993324,2.1905301173211438,4.0,69.12079596028616,1,4.1878252502396425,2.25142115574031,1,4.1878252502396425,70.39763908575922,121.38623122972842,69.12079596028616,119.17959422364699
,1,1,1,343.0,1,-1.4817905766700825,3.183793296688491,26.0,28.955283413303054,1,2.25142115574031,0.7696305790702276,1,2.25142115574031,69.12079596028616,119.17959422364699,28.955283413303054,168.78530566021217
,1,1,1,352.0,1,-0.6230604272580074,2.1251274367212485,9.0,39.2090481613184,1,0.7696305790702276,0.14657015181222022,3,0.7696305790702276,28.955283413303054,168.78530566021217,39.2090481613184,178.72070960466286
,1,1,1,366.0,1,2.0074174973736945,2.256710970684957,14.0,65.22258345452211,1,0.14657015181222022,2.1539876491859147,1,0.14657015181222022,39.2090481613184,178.72070960466286,65.22258345452211,182.56105737475818
,1,1,1,387.0,1,-1.1946715414088551,3.891236534423284,21.0,37.21582376972761,0,2.1539876491859147,0.9593161077770596,3,2.1539876491859147,65.22258345452211,182.56105737475818,37.21582376972761,225.01231611267744
,1,1,1,404.0,1,0.9942807284086896,3.3818372549861504,17.0,64.6926619271563,1,0.9593161077770596,1.9535968361857492,1,0.9593161077770596,37.21582376972761,225.01231611267744,64.6926619271563,264.20199037441125
,1,1,1,412.0,1,1.7716698911583464,4.737191479198902,8.0,57.43308117915244,1,1.9535968361857492,3.7252667273440956,1,1.9535968361857492,64.6926619271563,264.20199037441125,57.43308117915244,282.2308859172522
,1,1,1,420.0,1,-0.8764471264137832,2.61761988233486,8.0,43.17905812545477,1,3.7252667273440956,2.8488196009303124,5,3.7252667273440956,57.43308117915244,282.2308859172522,43.17905812545477,272.8170687253674
