Larva,Number of Turns,Number of Straight Runs,Speed,Angle
,,,1.8815931711035319,
,,,3.024102110976588,
,,,2.929498804786987,
,,,2.343223751542026,
,,,3.6288136937201743,
,,,3.58927801420694,
,,,2.96135972219548,
,,,4.613918410947202,
,,,1.1706760241037746,
,,,2.4119030084018886,
,,,3.8742312456207615,
,,,2.6915651956557562,
,,,3.135696333502482,
,,,2.8451636857107703,
,,,3.3090421943271497,
,,,2.2574291101742245,
,,,2.755320466724301,
,,,2.756556676159033,
,,,2.162950888879571,
,,,4.094905791680656,
,,,3.562991169388994,
,,,1.3876420043237128,
,,,2.081733606766789,
,,,3.125885987503294,
,,,3.5977504317691573,
,,,3.2101812237755127,
,,,2.9265373221294135,
,,,2.094599276438027,
,,,2.381806415142741,
,,,1.7229294129965707,
,,,2.158254651465458,
,,,2.6999196742965963,
,,,2.49595652150127,
,,,3.510568892052924,
,,,2.310422208774107,
,,,1.9802326886311796,
,,,2.464780954975606,
,,,3.906748766045987,
,,,3.013225845187111,
,,,3.855424108235243,
,,,4.209313202671116,
,,,4.246434325670965,
,,,3.033640903887824,
,,,3.7542819236199003,
,,,1.3994176055080332,
,,,2.4146226206716,
,,,2.8728035128993996,
,,,2.3805344424406805,
,,,4.5103185661715965,
,,,2.6899473806065033,
,,,4.081203559136078,
,,,3.2337740277223,
,,,2.554697737870438,
,,,4.272351160150162,
,,,1.6127628570988108,
,,,2.9666787125641094,
,,,3.198881863937519,
,,,2.818045392550924,
,,,2.7171773573921674,
,,,1.5172551186302636,
,,,2.9398831286596208,
,,,3.1368792054349357,
,,,2.7910811947911762,
,,,3.370885688561774,
,,,2.5097910442179328,
,,,2.732487915981716,
,,,3.7053804161110895,
,,,2.8002588971612132,
,,,2.3515727033226397,
,,,3.0546777890509604,
,,,3.3891194728514975,
,,,2.84482122733308,
,,,3.6315111175709167,
,,,3.1968927781008545,
,,,4.873406042854756,
,,,2.7712507099508237,
,,,2.1952858220350686,
,,,2.201881050276079,
,,,2.9478470828756094,
,,,2.160220593412838,
,,,2.8915835568650152,
,,,2.280759710135631,
,,,2.957272121382534,
,,,1.8081779686691406,
,,,3.2728011514772977,
,,,2.7177955537067637,
,,,2.1196226693137703,
,,,2.4132370376388566,
,,,3.3270447403015546,
,,,3.511910831081898,
,,,3.9236291322776253,
,,,2.437175521040586,
,,,3.5047281653650066,
,,,3.1994283153213017,
,,,1.440918247320428,
,,,2.476164479174712,
,,,3.193426403389779,
,,,2.359729846463578,
,,,0.8926779634784539,
,,,2.8507767493820353,
,,,3.3507478022075006,
,,,3.2414687213376565,
,,,2.1480984082192363,
,,,2.8554904421908662,
,,,2.385210272708509,
,,,3.891932132448866,
,,,3.7257967459198422,
,,,3.076513079626526,
,,,3.262383725776279,
,,,1.1468216701948226,
,,,2.404269519153804,
,,,1.927748611110307,
,,,4.400551504562211,
,,,3.310682367600819,
,,,1.5958080735077407,
,,,3.8162999893096083,
,,,3.3170999706088,
,,,3.162324487169659,
,,,2.645461696512708,
,,,2.3343920582358715,
,,,2.917471435795794,
,,,2.94163016952424,
,,,2.9745421797555816,
,,,2.9733544022341496,
,,,3.262472823486881,
,,,3.305056393465165,
,,,2.297319146814724,
,,,2.4855736813894844,
,,,1.2800891601284725,
,,,2.9068080577217685,
,,,3.6076969008333637,
,,,2.5140927780032385,
,,,3.1538173117194166,
,,,3.1911763658001617,
,,,3.8096029393784576,
,,,3.699279472396522,
,,,2.136965954028717,
,,,4.273012462893892,
,,,3.9756187044240363,
,,,3.2985771710844367,
,,,2.0144882607180854,
,,,3.362822069525263,
,,,2.7524229423779003,
,,,2.665480092406975,
,,,3.9147572631506042,
,,,3.7606612193845543,
,,,2.9096573110785697,
,,,3.439136197377789,
,,,2.160455599890345,
,,,3.127626810724506,
,,,2.249207218812132,
,,,2.582351962420989,
,,,1.6205671336476692,
,,,1.898962137559871,
,,,2.306556795186837,
,,,2.8324425126911863,
,,,3.3565923956905714,
,,,2.2096563917551224,
,,,2.8678931341787743,
,,,2.8407519708040128,
,,,3.325997554816365,
,,,3.5290114370315147,
,,,3.5541989808085126,
,,,2.472106410591226,
,,,2.801926545005777,
,,,3.4690581846637567,
,,,2.3755284195721877,
,,,1.8858344740108677,
,,,2.0437825235084377,
,,,3.0251732264744073,
,,,2.803996343337708,
,,,2.873663770786324,
,,,2.4902837921684275,
,,,3.794044340532909,
,,,2.4009349938854108,
,,,2.842895212402255,
,,,3.3414801286385374,
,,,2.8796242802759626,
,,,2.309059803454998,
,,,3.010641643396866,
,,,2.454295748824352,
,,,2.521380951568371,
,,,2.167189981385488,
,,,2.9967854777101177,
,,,3.1729585645680425,
,,,3.51292275446912,
,,,4.084931012829484,
,,,2.522979957305287,
,,,1.5340179174608901,
,,,4.3707943233579325,
,,,3.56533194425479,
,,,2.9500107833965745,
,,,2.924350023106032,
,,,2.4721485926244777,
,,,2.798487886281072,
,,,3.1115899248720127,
,,,2.63925816961212,
,,,2.604026608952124,
,,,3.136243795402273,
,,,2.859648157003673,
,,,3.2032501529585713,
,,,3.6271171639922937,
,,,1.9228999117680283,
,,,3.885298790247176,
,,,3.963228937743267,
,,,2.159832083873275,
,,,4.592077957550133,
,,,3.5964025451501884,
,,,3.4737893272504,
,,,2.9716944586134963,
,,,2.557597715985702,
,,,2.291309158676294,
,,,3.0010092821044796,
,,,2.472960562905432,
,,,2.197464415232928,
,,,4.49334255019793,
,,,1.7999679675082534,
,,,4.003475041367887,
,,,3.2594780881318934,
,,,2.7284011140802447,
,,,3.914055741000084,
,,,2.7229451859904925,
,,,2.933565195917896,
,,,2.943733662176855,
,,,3.1199606445063326,
,,,4.005588407121687,
,,,2.8543734534288365,
,,,3.4354440412775076,
,,,1.657072394255048,
,,,3.089830136546472,
,,,2.4470198595072583,
,,,1.7201692435283278,
,,,4.267536149220227,
,,,2.3355546460425254,
,,,2.7411945027164375,
,,,3.2177726970110707,
,,,2.7857988575610433,
,,,3.6517383081387926,
,,,1.8583489709698564,
,,,2.601129171842335,
,,,3.2302087170641802,
,,,4.493809030798722,
,,,3.160829945186732,
,,,2.438551976596392,
,,,2.8811657903573855,
,,,3.661037042918045,
,,,2.336634847538058,
,,,2.9110480719018965,
,,,3.0049176574531056,
,,,2.568572342865741,
,,,2.7655862321938014,
,,,3.5900219926428014,
,,,4.710451369204298,
,,,2.363584712684109,
,,,3.755485438963449,
,,,2.460365893615155,
,,,2.8540769482815525,
,,,4.224971860579944,
,,,3.198591388470784,
,,,3.5436953033290153,
,,,2.9326647686399245,
,,,2.51672737209882,
,,,2.865013519073611,
,,,2.645079680657763,
,,,2.9129652404881687,
,,,2.194328111603446,
,,,3.132928783286007,
,,,3.0796576119046772,
,,,2.4242101142840804,
,,,2.6854837077959743,
,,,3.0295276494642787,
,,,3.548857786304816,
,,,3.024613822239743,
,,,3.609647520054101,
,,,3.574940936005805,
,,,2.4471571945231005,
,,,3.7569890195293065,
,,,3.5850723183312017,
,,,2.349474843740465,
,,,2.9822897722504074,
,,,2.0543993512001752,
,,,2.7736636250523987,
,,,3.6912402901008603,
,,,3.372213090921267,
,,,3.206974305382742,
,,,2.832218830636322,
,,,2.613831642932188,
,,,2.7701272276805646,
,,,3.6499195157080466,
,,,4.2673299666239,
,,,3.9357361536305397,
,,,3.783851873136393,
,,,2.4570649310796093,
,,,2.471621139966737,
,,,2.840896151975015,
,,,2.949407456671762,
,,,3.966635900289718,
,,,3.213827815488031,
,,,1.955851806477613,
,,,2.4855663708152558,
,,,2.650231526265289,
,,,1.9877638661334225,
,,,1.7478103463016958,
,,,2.7423247295747317,
,,,2.8679499684604544,
,,,2.4789783809011827,
,,,3.0396717690033577,
,,,4.196115101279359,
,,,3.08741494354853,
,,,2.5602269395494526,
,,,2.4624242582200533,
,,,2.845278133834241,
,,,3.47375176135048,
,,,3.7160667845462316,
,,,3.741619073192507,
,,,3.4278423136857623,
,,,2.826555620771184,
,,,2.6143511239803567,
,,,3.174636144610026,
,,,2.7897100149684877,
,,,4.1040618614480096,
,,,4.012277355638114,
,,,1.4061270227019675,
,,,3.299439954380671,
,,,3.6072812527129865,
,,,3.646345908248703,
Larva 2,103,497,1.7291936899375209,71.05483595840622
,,,3.2959181248958664,59.11161263140597
,,,3.4746684634309246,99.45733247035437
,,,2.576524212842767,156.03442548494831
,,,3.4493780470719244,72.9560005911551
,,,3.0602230478252976,72.12257522175
,,,3.28019669558991,20.461270963068586
,,,1.8105354623743763,52.41993057243209
,,,1.5855289189782276,80.82536492417134
,,,2.3643030205323243,71.6203207597502
,,,0.7821954231602533,5.984059753515226
,,,2.929636610919493,73.04395991285573
,,,2.1125766641295303,95.7029704937323
,,,3.9026985601092585,59.85728551133471
,,,3.9944790598144815,79.3603991686472
,,,2.885869806667103,72.47938713734816
,,,4.070127116160037,62.618704841882376
,,,3.1151840784716884,68.7287507870419
,,,3.1550349099180224,91.28296997603007
,,,2.659220224553981,45.45525447866446
,,,2.5073178958258913,33.175046821060526
,,,3.2347057000611406,94.34062060393482
,,,2.3198033380083265,93.5386964822713
,,,2.07152169312259,140.479280018084
,,,2.309412519331535,72.95604177267776
,,,3.8478734692099685,60.583419001180076
,,,3.9364418480907224,102.31349042984851
,,,2.8568423121029234,60.20210339415718
,,,1.7859363885931827,29.193653194163062
,,,3.110530265734863,106.43000109188863
,,,1.9211855185688087,41.815732886582865
,,,3.408277526156423,78.08310035569058
,,,2.0825875164016203,17.738548147192333
,,,3.5843126984722566,67.86543879630628
,,,1.8085833851554722,63.405858750929596
,,,2.8797499960968014,82.3414241745757
,,,2.792705746404607,7.656400922445862
,,,3.0499019757820287,73.50673892399118
,,,3.0497705256931815,4.580060227618944
,,,2.320613832305656,120.967080398543
,,,3.2416836096608823,87.71999759154852
,,,1.627182527308377,42.31840579868323
,,,3.165334607371945,0.17799271802722672
,,,3.9730952049141495,21.87955292768038
,,,2.8364050597583534,35.649972588979644
,,,3.4653436337394767,48.66174047327073
,,,3.7120612182620514,37.426748563022635
,,,1.626084954117897,36.505188494117526
,,,2.329277861789177,117.49630343696592
,,,3.818089432818089,139.58723994677956
,,,2.0812537883251463,42.42212485759987
,,,3.0356776683298996,47.097693532264174
,,,0.8900283493675905,88.48942273337397
,,,1.620503137714261,73.70161334646728
,,,2.7312208920985404,16.083612624344894
,,,2.288545755214799,29.810783774354277
,,,3.426292596072796,101.41791994227856
,,,3.8585053546390555,53.3905743057504
,,,2.735222162497492,63.09590286136999
,,,3.240638957804645,114.2644301728588
,,,2.6081434879298904,108.58012372320928
,,,2.991717024686601,37.46285945049646
,,,2.6630414483422102,98.32122710653883
,,,1.7592368895050015,73.36132191779018
,,,2.700606015847825,60.07619168293223
,,,3.2304046318388795,89.25164048794116
,,,3.350789953666117,155.94666503096363
,,,2.332733525816935,45.098503699853225
,,,3.629295704294901,68.12790659800615
,,,2.3120439077163537,55.29220112554742
,,,4.7443027034928,63.96419794594082
,,,3.1544917783367383,125.62619954464276
,,,3.9462401656519694,22.950785720091893
,,,2.8609898033016936,48.744828742692285
,,,3.238806636050646,10.612175067173503
,,,2.9816196634554246,100.32570222041484
,,,2.026142194948553,13.855820956936142
,,,2.5413231666647143,100.73638951192827
,,,1.8390375393253413,88.34022192344987
,,,2.766828546445727,73.15213601574794
,,,3.0270666815817258,80.78253246545532
,,,3.29315000276049,63.09773907512599
,,,4.38500841859581,107.17591493559513
,,,3.333201356541659,15.033182715312286
,,,3.0438519647018696,29.37487976020556
,,,2.4402774727745755,100.16205864805488
,,,2.6870497250318195,51.826290197732504
,,,3.352256417186537,35.44228151950202
,,,2.6639913751137163,93.38889334958111
,,,3.306385515031321,24.865056791614798
,,,2.5077652081581956,112.91425946217743
,,,3.5314886384189976,60.26130491130316
,,,2.4625847418529716,102.92041193563978
,,,1.9940947692126614,92.66817544266614
,,,1.249694797304691,145.72479936879114
,,,3.2568183305858946,72.08147849779243
,,,4.17584635472808,10.531192464665402
,,,3.219365068061353,16.25508297427003
,,,3.0632373701630033,45.08735754450995
,,,2.8145566107358593,116.83923807754518
,,,1.8415283067041301,100.26844469439226
,,,3.0487276673912067,88.43263852489022
,,,3.436157544867096,46.454364266031305
,,,3.0247847318813537,
,,,1.9577908032118856,
,,,4.253594162608451,
,,,1.0808582831757438,
,,,4.002529047759738,
,,,2.718995113901572,
,,,1.885440573946541,
,,,3.1853319684598724,
,,,2.5058014100069936,
,,,3.4669717040127677,
,,,2.7377689552071227,
,,,3.6975720887222003,
,,,2.412479171637126,
,,,2.0478648358559823,
,,,2.3108143559977687,
,,,3.5753331035325466,
,,,3.3110387040337415,
,,,3.184926084422436,
,,,4.1799387313020855,
,,,3.6831241484290627,
,,,1.0508662933445438,
,,,1.5525967278771613,
,,,2.337681881584279,
,,,4.101316564959879,
,,,2.573649558093949,
,,,3.612165952850777,
,,,2.693289120622556,
,,,2.493162384343967,
,,,2.6741409103271936,
,,,1.2497670200937263,
,,,3.102085493895544,
,,,3.5978591061081993,
,,,3.299628054992502,
,,,1.4511308011444541,
,,,2.425631318862181,
,,,1.932911888518277,
,,,3.871146310406521,
,,,2.393013400553186,
,,,3.2059771773755648,
,,,1.9511550718266153,
,,,2.0009627798113643,
,,,1.6444204750308167,
,,,2.0268879377729783,
,,,1.7191184923864193,
,,,1.912353460203716,
,,,3.1093033774591365,
,,,3.27530345973675,
,,,3.2619998402369514,
,,,1.9659456430091873,
,,,2.994298566998287,
,,,3.7386354061710674,
,,,1.93887963255293,
,,,4.133803049277505,
,,,4.179000146566766,
,,,4.1877203877029086,
,,,2.7127478317995943,
,,,3.2732858479794578,
,,,2.668931522201655,
,,,2.8857232828575885,
,,,2.411370851620932,
,,,3.5491583218597307,
,,,3.543710725451804,
,,,3.3500159763248063,
,,,3.831382645759298,
,,,3.7266750855626207,
,,,2.915372343461337,
,,,2.778085015550328,
,,,3.432764467748091,
,,,2.724275987488877,
,,,3.1403087457756325,
,,,2.7885695829857786,
,,,3.6424594540683293,
,,,3.599856686581248,
,,,2.1200600457044945,
,,,2.6127221039295176,
,,,3.0953936025627256,
,,,2.957351670509831,
,,,3.61058122910137,
,,,2.8153590420042867,
,,,3.279395897203747,
,,,3.0964255301054338,
,,,1.6261956454070634,
,,,3.153025140307282,
,,,2.1954931112404803,
,,,3.2133955630647724,
,,,2.859519333779762,
,,,1.176418390737691,
,,,3.9162957096584896,
,,,2.2727863064254623,
,,,2.868793767885951,
,,,4.307955269869483,
,,,3.3544280317577266,
,,,1.8369008035026253,
,,,2.703790841428891,
,,,3.463499720518383,
,,,4.3810356395468535,
,,,2.866163187632376,
,,,2.956208478864441,
,,,2.872433629013415,
,,,3.723001298903392,
,,,2.6768579486715596,
,,,1.7228792384432865,
,,,3.2686117692160597,
,,,2.7772829544186663,
,,,1.835341094565134,
,,,3.0284206966788845,
,,,3.5174513558817493,
,,,2.6132388054005826,
,,,2.264409145735783,
,,,2.804741126471548,
,,,2.833557719315681,
,,,3.8772941918599027,
,,,3.2685345138792585,
,,,2.6475833391212626,
,,,3.6746049056243426,
,,,2.8567053679348837,
,,,3.424283422487039,
,,,3.7778473921835927,
,,,3.2015374939205485,
,,,3.3139979614296147,
,,,3.003598625506439,
,,,2.1278648872193777,
,,,2.9139431256996406,
,,,3.1215178667035293,
,,,2.9859222517409094,
,,,3.7683918239347536,
,,,2.535193604584395,
,,,3.1863646725486556,
,,,3.0356855781876413,
,,,3.8398126358611933,
,,,2.0804634787889897,
,,,3.77953528294707,
,,,2.3480502611528666,
,,,3.62223438506336,
,,,1.6326793700593587,
,,,1.9693134828197714,
,,,2.9748396552136156,
,,,3.2699598828477803,
,,,2.771750713744157,
,,,3.1530032083038746,
,,,2.5780925751381494,
,,,3.612012114269805,
,,,2.677920525186197,
,,,2.159116106531104,
,,,2.5966941377800485,
,,,2.0322354991553793,
,,,1.8845027309928073,
,,,2.5956173935930718,
,,,4.136482606962483,
,,,1.8974222220869017,
,,,2.8021272150474337,
,,,3.213377490861244,
,,,2.2099628920572454,
,,,2.022304550453438,
,,,3.3088182673476356,
,,,3.4175816873508262,
,,,2.2949797805758583,
,,,2.1625005365842167,
,,,3.1101675458063704,
,,,2.2477645453966186,
,,,2.6472548491870946,
,,,3.310230352467321,
,,,3.3504390088620237,
,,,1.9298895791241986,
,,,2.8068368039987766,
,,,3.7548904184831198,
,,,2.491938952364418,
,,,3.9334192034713316,
,,,3.3850772405664573,
,,,3.0009817270145227,
,,,3.6404431363543557,
,,,3.1660604077633328,
,,,2.404843504422061,
,,,1.822420054244128,
,,,3.239841388773772,
,,,2.578199286009834,
,,,3.6246478296617157,
,,,3.1291685967039324,
,,,1.5776684585342824,
,,,2.630407548099785,
,,,3.007063900897906,
,,,3.1722442650271443,
,,,1.7965877135894563,
,,,2.876791875162818,
,,,3.8142526279807605,
,,,2.556719638183188,
,,,2.599877116290803,
,,,3.2748886190141033,
,,,2.158352785173693,
,,,3.5373111127585517,
,,,3.416962767663475,
,,,3.4600067022671626,
,,,1.5971644327255907,
,,,3.115494568163928,
,,,2.732378708942254,
,,,3.042808874203705,
,,,2.596119930832989,
,,,2.0410172134249924,
,,,2.56394477580201,
,,,2.146538282146821,
,,,1.5626254355858444,
,,,3.1688582524662947,
,,,3.136563192300734,
,,,2.836912780832791,
,,,2.2194641720865746,
,,,3.6501863778963233,
,,,3.290970685283303,
,,,1.3619638190818346,
,,,0.9204534266261031,
,,,3.15558615721882,
,,,2.571164552553313,
,,,2.1468604375330766,
,,,2.8602608573418644,
,,,2.093304073197808,
,,,3.396659211515513,
,,,2.200451120745041,
,,,3.4532083205808632,
,,,2.2787219127870966,
,,,3.121264131530478,
,,,3.677512432556572,
,,,3.2123793184028537,
,,,1.48810800408192,
,,,1.5391394631480626,
,,,2.0894546563212035,
,,,2.7009631955012363,
,,,2.158991508748401,
,,,3.438196925835171,
,,,2.9153884140984365,
,,,2.713861522926711,
,,,2.5773482665136624,
,,,2.7604497555977123,
,,,3.556109503020312,
,,,2.9295540307713352,
,,,3.391178374538929,
,,,2.844474400832734,
,,,3.928386201480099,
,,,3.54621588202159,
,,,2.00457532593446,
,,,3.172025944880632,
,,,3.953127940425592,
,,,3.4083006743585402,
,,,2.5987256688094043,
,,,2.4990715116539306,
,,,2.632991556450399,
,,,2.5446319874386205,
,,,2.917557701316738,
,,,2.6115560890918523,
,,,2.7166832295547905,
,,,2.8509627305218275,
,,,5.116543563612547,
,,,3.773004019034582,
,,,1.695690847718769,
,,,3.106903987678812,
,,,2.9855810527847124,
,,,3.4161167868235767,
,,,3.2764774369915775,
,,,3.4448941144068685,
,,,2.9033451209336327,
,,,2.0319942840048637,
,,,3.3858572050834588,
,,,2.134326883795607,
,,,2.692933091753432,
,,,1.7437057010837123,
,,,2.937658882636753,
,,,2.855933557867419,
,,,2.0946191849986864,
,,,3.3990991386557887,
,,,3.6317752502640945,
,,,3.116810028209076,
,,,1.934874277859545,
,,,2.2610567471754193,
,,,2.9522177655682555,
,,,2.4604091780486907,
,,,2.4503222528660498,
,,,2.858926651154042,
,,,3.641439940744384,
,,,2.8026110358963905,
,,,2.5058504402344557,
,,,3.7559475172267867,
,,,3.5972786682727076,
,,,3.683859147890082,
,,,2.1150668249880082,
,,,1.8172981972748945,
,,,4.722008385492935,
,,,3.2779090483105406,
,,,3.573802827178075,
,,,3.9281052850658416,
,,,2.300643921483891,
,,,2.409007451458393,
