Column1,set,expt,track,time0,reoYN,runQ,runL,runT,runX,reo#HS,reoQ1,reoQ2,reoHS1,runQ0,runX0,runY0,runX1,runY1
,1,1,1,1.0,1,0.0404640840056425,4.093222474337575,-0.7387839834373324,-1.0616102881948661,2,4.139620829886503,4.180084913892146,1,4.139620829886503,0.0,0.0,-1.0616102881948661,-1.802344647035112
,1,1,1,2.0,1,0.0404640840056425,2.318292222765092,0.15527904999617403,-2.994628738578937,1,4.180084913892146,4.220548997897788,1,4.180084913892146,-1.0616102881948661,-1.802344647035112,-2.994628738578937,-5.410378723218011
,1,1,1,3.0,1,0.0404640840056425,2.735707445310176,-12.292058693257292,-4.0058771855075275,1,4.220548997897788,4.261013081903431,1,4.220548997897788,-2.994628738578937,-5.410378723218011,-4.0058771855075275,-7.496488837453985
,1,1,1,4.0,1,0.0404640840056425,2.3075809293519716,0.9379462908155122,-5.098642957264799,1,4.261013081903431,4.301477165909073,3,4.261013081903431,-4.0058771855075275,-7.496488837453985,-5.098642957264799,-10.004467743745117
,1,1,1,5.0,1,0.0404640840056425,3.5198006639171218,0.34004020946521873,-5.934063004802728,1,4.301477165909073,4.341941249914716,1,4.301477165909073,-5.098642957264799,-10.004467743745117,-5.934063004802728,-12.155514718983136
,1,1,1,6.0,1,0.0404640840056425,2.134007489519804,0.7832163997561207,-7.074575415813168,1,4.341941249914716,4.382405333920358,3,4.341941249914716,-5.934063004802728,-12.155514718983136,-7.074575415813168,-15.485413839683726
,1,1,1,7.0,1,0.0404640840056425,3.699634772658826,-0.6031929877633839,-7.683817088904014,5,4.382405333920358,4.422869417926001,2,4.382405333920358,-7.074575415813168,-15.485413839683726,-7.683817088904014,-17.530606385410433
,1,1,1,8.0,1,0.0404640840056425,2.5339260491074755,-0.3377748739462785,-8.595735218879016,1,4.422869417926001,4.463333501931643,1,4.422869417926001,-7.683817088904014,-17.530606385410433,-8.595735218879016,-21.116091397969992
,1,1,1,9.0,1,0.0404640840056425,4.234447744752146,-7.590157008616252,-9.12046577841092,4,4.463333501931643,4.503797585937286,1,4.463333501931643,-8.595735218879016,-21.116091397969992,-9.12046577841092,-23.595091007134695
,1,1,1,10.0,1,0.0404640840056425,1.6847163422926026,-1.6724122742713479,-9.82904284718002,1,4.503797585937286,4.544261669942928,1,4.503797585937286,-9.12046577841092,-23.595091007134695,-9.82904284718002,-27.769832465075666
,1,1,1,11.0,1,0.0404640840056425,3.782787959888518,0.48108109842086544,-10.043535431575128,1,4.544261669942928,4.584725753948571,1,4.544261669942928,-9.82904284718002,-27.769832465075666,-10.043535431575128,-29.44083877422811
,1,1,1,12.0,1,0.0404640840056425,1.974075149025491,-2.3713882101839494,-10.37297343625385,1,4.584725753948571,4.625189837954213,2,4.584725753948571,-10.043535431575128,-29.44083877422811,-10.37297343625385,-33.20925427023579
,1,1,1,13.0,1,0.0404640840056425,3.3987863561877742,0.3110234461589033,-10.4651983726981,1,4.625189837954213,4.665653921959856,1,4.625189837954213,-10.37297343625385,-33.20925427023579,-10.4651983726981,-35.18117395802682
,1,1,1,14.0,1,0.0404640840056425,3.5540622835538613,-0.5230174787913686,-10.486511935300342,1,4.665653921959856,4.706118005965498,1,4.665653921959856,-10.4651983726981,-35.18117395802682,-10.486511935300342,-38.579893485592656
,1,1,1,16.738783983437333,1,1.5542681844250614,2.7852888838365186,-7.817111625529396,-10.508799222889008,0,4.706118005965498,6.26038619039056,2,4.706118005965498,-10.486511935300342,-38.579893485592656,-10.508799222889008,-42.13388588741234
,1,1,1,18.58350493344116,1,-0.007043041750288914,4.5743242457959425,-11.914363515934157,-7.7242342038961045,1,6.26038619039056,6.253343148640271,2,6.26038619039056,-10.508799222889008,-42.13388588741234,-7.7242342038961045,-42.19738251271109
,1,1,1,19.58350493344116,1,-5.426072564956508,3.5003168944326886,-5.935282915959786,-4.627931915388004,1,6.253343148640271,0.827270583683763,1,6.253343148640271,-7.7242342038961045,-42.19738251271109,-4.627931915388004,-38.83028369564971
,1,1,1,20.58350493344116,1,0.8571127422230784,2.502612395872605,-0.260232545743895,-5.0246680062183495,4,0.827270583683763,1.6843833259068415,0,0.827270583683763,-4.627931915388004,-38.83028369564971,-5.0246680062183495,-35.35252308921292
,1,1,1,21.58350493344116,1,0.8571127422230784,4.188652975748262,0.9409149894571813,-7.090026654109742,2,1.6843833259068415,2.54149606812992,1,1.6843833259068415,-5.0246680062183495,-35.35252308921292,-7.090026654109742,-33.93924234585177
,1,1,1,22.58350493344116,1,0.8571127422230784,3.3879878027473076,-1.0888682473925932,-11.141093952960393,1,2.54149606812992,3.3986088103529983,1,2.54149606812992,-7.090026654109742,-33.93924234585177,-11.141093952960393,-35.00398057256652
,1,1,1,23.58350493344116,1,0.8571127422230784,3.4433567974714507,-9.12360343060634,-12.635059318481254,1,3.3986088103529983,4.255721552576077,1,3.3986088103529983,-11.141093952960393,-35.00398057256652,-12.635059318481254,-38.044791128682874
,1,1,1,24.58350493344116,1,0.8571127422230784,3.0060888557692897,-1.8834033678517361,-11.29274082222758,5,4.255721552576077,5.112834294799155,1,4.255721552576077,-12.635059318481254,-38.044791128682874,-11.29274082222758,-41.215735323920015
,1,1,1,25.58350493344116,1,0.8571127422230784,2.863533139578567,0.4095719878276658,-8.432926097623128,1,5.112834294799155,5.969947037022234,1,5.112834294799155,-11.29274082222758,-41.215735323920015,-8.432926097623128,-42.14203438454562
,1,1,1,26.58350493344116,1,-5.426072564956508,2.805832059006121,-2.7847155517103968,-5.982571458753587,0,5.969947037022234,0.5438744720657258,3,5.969947037022234,-8.432926097623128,-42.14203438454562,-5.982571458753587,-40.6602840056912
,1,1,1,27.58350493344116,1,0.8571127422230784,2.9859952301045145,0.47674238837481553,-5.508402086045208,4,0.5438744720657258,1.4009872142888042,1,0.5438744720657258,-5.982571458753587,-40.6602840056912,-5.508402086045208,-37.89480810644133
,1,1,1,28.58350493344116,1,0.8571127422230784,2.1270396642205984,-10.638453699827922,-7.402882603366755,1,1.4009872142888042,2.2580999565118827,5,1.4009872142888042,-5.508402086045208,-37.89480810644133,-7.402882603366755,-35.58675457939825
,1,1,1,29.58350493344116,1,0.8571127422230784,3.1246036424103427,-6.151996620131767,-9.529182204908938,1,2.2580999565118827,3.115212698734961,4,2.2580999565118827,-7.402882603366755,-35.58675457939825,-9.529182204908938,-35.53064987683932
,1,1,1,30.58350493344116,1,0.8571127422230802,3.7849870962584227,-4.731886372161855,-11.636211277604614,2,3.115212698734961,3.9723254409580413,5,3.115212698734961,-9.529182204908938,-35.53064987683932,-11.636211277604614,-37.83793755048974
,1,1,1,44.87556362669845,1,0.48333662416034784,3.1215919852404355,6.181249076900507,-14.188559915796192,1,3.9723254409580413,4.455662065118389,2,3.9723254409580413,-11.636211277604614,-37.83793755048974,-14.188559915796192,-40.63286934714675
,1,1,1,45.87556362669845,1,-1.2461226638576726,2.87558720835008,-1.2734412458789066,-17.302948851588944,1,4.455662065118389,3.2095394012607166,0,4.455662065118389,-14.188559915796192,-40.63286934714675,-17.302948851588944,-40.844808203728086
,1,1,1,46.87556362669845,1,-1.2461226638576726,3.5880715005621715,-8.48394033466991,-18.403179425955635,1,3.2095394012607166,1.963416737403044,0,3.2095394012607166,-17.302948851588944,-40.844808203728086,-18.403179425955635,-38.1880254734215
,1,1,1,47.87556362669845,1,-1.2461226638576726,2.1745984161208534,-1.1568984871537302,-15.69925459503381,1,1.963416737403044,0.7172940735453714,1,1.963416737403044,-18.403179425955635,-38.1880254734215,-15.69925459503381,-35.82941410189993
