Larva,Number of Turns,Number of Straight Runs,Total Time,Run Time,Speed,Angle,Runs,Expected Runs,Z-value,P-value
Larva 1,118,482,18632.32782427243,6.8928519338205945,3.22891938595263,86.71783873287421,191,190.58666666666667,0.05350008279057212,0.9573334646880731
,,,,59.300651931986394,3.457735404716029,87.78396622890988,,,,
,,,,20.347533613512777,2.987750318450258,77.61818991456074,,,,
,,,,8.46658494708506,3.6499826956677666,105.69248335333423,,,,
,,,,35.902192157609434,2.8440150994441464,88.33460103238502,,,,
,,,,44.40545494846887,2.824898681618597,138.42172645779135,,,,
,,,,18.22592045138055,2.4662266396431507,54.422002124960436,,,,
,,,,48.829002491208925,1.9594079573301175,54.20184622644741,,,,
,,,,30.6456612530066,2.8108225060667316,58.69622509941111,,,,
,,,,0.5097968625456141,1.6251041976900071,104.95702942217406,,,,
,,,,90.15304973598859,2.8636088802619635,56.43132587373633,,,,
,,,,36.85696395657231,2.3658366864142466,22.465997957522262,,,,
,,,,61.818858633229866,2.731605508786598,68.84492757090698,,,,
,,,,11.614895881839894,2.7573026374890017,21.85227861837722,,,,
,,,,54.911378297201026,3.0432800506149316,77.34487466857478,,,,
,,,,64.07592738853738,2.763970179129081,57.74382207512993,,,,
,,,,12.269850511066819,3.104969594606228,85.8180365101451,,,,
,,,,2.6330279449113085,2.457548225098547,64.87101180281738,,,,
,,,,2.6200290099690613,2.200805756917399,69.77342887637704,,,,
,,,,68.93082876927872,2.3269270755542735,48.694927441069886,,,,
,,,,44.413951510031744,2.557474376036284,59.650103232381184,,,,
,,,,8.573479736119396,2.9793394254742678,50.799269922400555,,,,
,,,,16.603711069342268,0.897574066492135,95.9618862339495,,,,
,,,,15.157332157408934,2.1323547113651182,94.05743167924551,,,,
,,,,42.185712059632266,3.0611319756859463,90.62353316415276,,,,
,,,,28.395230139743546,3.5042142039850264,27.856620204477835,,,,
,,,,43.48785371471553,2.077668128357689,95.66543757468864,,,,
,,,,36.83852117359049,2.6115195202267807,113.81696782894605,,,,
,,,,14.834404319274622,4.307364785582569,37.42293809113961,,,,
,,,,11.410539709290324,3.288227399450318,86.13562469855538,,,,
,,,,49.84305362539248,1.6760299924611617,51.096818433789885,,,,
,,,,63.23768465088083,3.4820186946302187,42.55269131038175,,,,
